Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,26,SAS,NBA,SG,82,2859,,76%,24%,,,+11.7,+10.3,86,41,38,74,,20,,674,133,21,56
2001-02,27,POR,NBA,SG,70,1860,17%,78%,5%,,,+5.5,+3.6,41,21,25,32,,17,,481,70,17,36
2002-03,28,POR,NBA,PG,76,2556,53%,46%,1%,,,+4.3,+3.9,66,33,29,57,,10,,708,78,17,19
2003-04,29,POR,NBA,SG,51,1810,1%,98%,1%,,,+2.2,+7.1,53,25,12,34,,5,,506,64,11,14
2004-05,30,POR,NBA,SG,47,1239,,91%,9%,,,-5.7,-1.5,41,16,13,35,,6,,318,31,7,10
2005-06,31,TOT,NBA,SG,43,1047,14%,53%,31%,2%,,-2.1,-4.1,26,14,14,0,,0,,224,0,4,11
2005-06,31,HOU,NBA,SG,20,582,,45%,51%,3%,,-1.3,+0.2,18,8,11,16,,6,,123,19,4,4
2005-06,31,MIA,NBA,SG,23,465,31%,61%,7%,,,-3.0,-8.2,8,6,3,20,,2,,101,10,0,7
2006-07,32,CHA,NBA,SF,50,1190,10%,35%,56%,,,+1.3,+7.3,30,13,13,37,,7,,299,34,12,7
2007-08,33,CHA,NBA,SG,28,396,15%,75%,10%,,,-13.8,-9.8,15,6,4,30,,2,,94,14,2,3
