Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,681,14096,,52%,47%,1%,,+1.6,+2.0,311,168,153,777,32,85,15,1732,475,112,250
7 seasons,,UTA,NBA,,389,7499,,58%,42%,,,+1.9,+0.3,182,86,87,468,0,48,0,1094,269,66,145
3 seasons,,IND,NBA,,176,4249,,46%,51%,4%,,+2.4,+3.5,78,50,37,180,29,24,12,377,135,27,69
2 seasons,,CLE,NBA,,116,2348,,44%,55%,,,-1.2,+4.7,51,32,29,129,3,13,3,261,71,19,36
