Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005-06,18,UTA,NBA,PG,23,0,203,5.0,13.5,.368,0.9,3.5,.250,4.1,9.9,.411,3.2,4.3,.750,3.2,3.5,6.7,2.8,1.2,0.4,1.6,3.5,14.0
2006-07,19,UTA,NBA,SG,37,13,373,3.9,11.2,.345,0.7,3.1,.219,3.2,8.1,.393,1.4,2.2,.609,1.1,2.3,3.4,2.4,1.1,0.4,2.7,5.8,9.7
2007-08,20,UTA,NBA,SG,60,13,689,5.9,12.3,.479,1.6,4.0,.390,4.3,8.3,.522,2.1,2.7,.788,0.8,3.2,4.1,2.8,1.7,0.4,1.4,5.1,15.5
2008-09,21,UTA,NBA,SG,72,72,1623,5.7,12.5,.459,1.4,4.0,.352,4.3,8.5,.509,1.7,2.0,.876,1.0,2.7,3.7,2.4,1.0,0.3,1.4,4.1,14.6
2009-10,22,UTA,NBA,SF,63,28,1497,5.8,13.5,.429,1.8,5.2,.341,4.0,8.3,.484,1.6,2.3,.695,1.0,3.0,4.0,2.5,1.4,0.4,1.9,4.6,15.0
2010-11,23,UTA,NBA,SF,78,19,1969,6.7,16.4,.407,2.0,6.2,.322,4.7,10.2,.459,2.9,3.6,.811,1.0,3.7,4.7,2.5,1.4,0.7,1.7,4.0,18.3
2011-12,24,UTA,NBA,SG,56,14,1145,5.6,14.6,.381,1.4,4.7,.307,4.1,9.9,.416,3.4,4.3,.794,0.8,2.8,3.6,2.2,1.4,0.6,1.7,3.8,16.0
2012-13,25,CLE,NBA,SF,65,13,1364,6.7,16.2,.415,3.3,8.7,.384,3.4,7.5,.451,2.5,2.8,.869,0.6,4.0,4.6,1.7,1.3,0.4,1.8,3.6,19.2
2013-14,26,CLE,NBA,SG,51,34,984,6.5,15.0,.435,3.0,7.7,.393,3.5,7.2,.480,2.3,2.7,.853,0.7,3.1,3.8,1.9,1.7,0.5,1.6,3.8,18.4
2014-15,27,IND,NBA,SG,70,40,1841,6.4,16.2,.398,3.0,8.7,.345,3.4,7.5,.459,2.5,3.1,.807,0.4,3.8,4.2,1.5,1.2,0.5,1.4,2.6,18.4
2015-16,28,IND,NBA,SF,64,24,1464,6.4,15.6,.409,3.5,9.5,.367,2.9,6.1,.474,2.3,3.0,.750,0.6,3.7,4.3,1.5,1.3,0.7,1.7,3.5,18.5
2016-17,29,IND,NBA,SF,43,9,974,5.8,13.5,.431,3.4,8.2,.421,2.4,5.3,.448,1.7,2.0,.855,0.6,4.2,4.7,1.0,1.0,0.7,0.8,3.1,16.8
