Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,48,9,10.4,0.9,2.2,.429,0.0,0.0,1.000,0.9,2.2,.423,.433,0.5,0.8,.676,1.1,2.0,3.1,0.2,0.1,0.4,0.5,1.7,2.4
2 seasons,,LAL,NBA,,28,5,10.3,0.9,2.0,.456,0.0,0.0,1.000,0.9,2.0,.446,.465,0.5,0.6,.765,1.3,2.0,3.3,0.2,0.1,0.3,0.5,1.9,2.4
2 seasons,,SAS,NBA,,16,4,12.3,1.2,2.9,.413,0.0,0.0,,1.2,2.9,.413,.413,0.8,1.3,.600,1.1,2.6,3.7,0.3,0.1,0.8,0.6,1.6,3.1
1 season,,MIA,NBA,,4,0,2.8,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.5,0.0
