Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2004-05,21,CHI,NBA,SG,82,2002,3%,87%,10%,,,+3.7,+5.0,87,60,39,99,,22,,372,76,18,60
2005-06,22,CHI,NBA,SG,80,2482,1%,83%,15%,,,+1.5,+1.5,90,51,39,99,,22,,532,99,24,77
2006-07,23,CHI,NBA,SG,82,2704,8%,84%,8%,,,+6.0,+2.2,89,59,101,96,,48,,647,143,30,64
2007-08,24,CHI,NBA,SG,72,2291,20%,77%,3%,,,-6.1,-7.0,75,39,36,86,,17,,480,98,20,46
2008-09,25,CHI,NBA,SG,82,2999,5%,86%,9%,,,-0.3,-0.3,93,67,40,87,,26,,611,155,40,76
2009-10,26,DET,NBA,SG,62,1730,8%,84%,8%,,,-6.9,-1.8,55,38,25,75,,10,,375,89,21,26
2010-11,27,DET,NBA,SG,82,2131,28%,67%,5%,,,-2.9,+2.0,69,34,38,86,,20,,403,54,12,30
2011-12,28,DET,NBA,SG,52,1398,28%,72%,1%,,,-7.8,-3.9,59,33,23,57,,9,,288,54,14,31
2012-13,29,CHA,NBA,SG,75,1560,2%,85%,13%,,,-15.1,-8.3,62,44,30,56,,14,2,312,52,13,49
2013-14,30,CHA,NBA,SG,19,279,,100%,,,,+3.0,+3.3,7,10,4,10,0,0,0,47,7,0,10
2014-15,31,ORL,NBA,SG,56,790,18%,81%,1%,,,-10.0,-4.9,26,20,9,31,1,6,3,108,25,2,14
