Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2008-09,19,UTA,NBA,C,48,565,,,,7%,93%,-2.0,-5.6,8,9,9,37,,4,,41,22,5,10
2009-10,20,UTA,NBA,C,36,172,,,,32%,68%,-15.5,-22.1,5,4,6,15,,3,,13,8,3,9
2010-11,21,TOT,NBA,C,50,434,,,,7%,93%,-5.7,-5.0,10,9,12,0,,0,,15,0,4,15
2010-11,21,MIN,NBA,C,39,336,,,,,100%,-8.7,-1.8,6,8,11,27,,6,,15,9,1,12
2010-11,21,DEN,NBA,C,11,98,,,,30%,70%,+4.8,-0.3,4,1,1,9,,0,,0,9,3,3
2011-12,22,DEN,NBA,C,48,792,,,,7%,93%,+6.7,+4.5,8,13,12,48,,7,,33,22,3,20
2012-13,23,DEN,NBA,C,81,1817,,,,2%,98%,+8.4,+5.7,16,15,22,143,,16,2,77,44,14,42
2013-14,24,MEM,NBA,C,80,1349,,,,11%,89%,+2.5,+0.7,16,19,32,91,5,18,1,85,45,10,36
2014-15,25,MEM,NBA,C,81,1348,,,,17%,83%,+4.7,+2.0,16,19,34,63,4,20,5,82,34,4,22
2015-16,26,SAC,NBA,C,78,1482,,,,47%,53%,-7.5,-7.4,9,15,24,99,9,16,4,80,48,11,30
2016-17,27,SAC,NBA,C,49,943,,,,,100%,-2.0,+2.1,4,23,16,57,5,14,3,62,24,4,15
