Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2008-09,19,UTA,NBA,C,48,7,565,8.6,16.9,.508,0.0,0.0,,8.6,16.9,.508,3.3,4.7,.706,4.6,8.0,12.6,1.8,1.1,2.8,2.4,6.4,20.4,,109,106
2009-10,20,UTA,NBA,C,36,0,172,6.5,14.0,.468,0.0,0.0,,6.5,14.0,.468,2.7,4.5,.600,4.8,8.6,13.4,1.8,0.6,1.2,4.5,7.7,15.8,,91,106
2010-11,21,TOT,NBA,C,50,2,434,7.8,17.2,.453,0.0,0.2,.000,7.8,17.0,.459,2.8,4.9,.558,6.5,8.4,14.9,0.8,1.1,2.9,3.6,6.8,18.4,,95,108
2010-11,21,MIN,NBA,C,39,1,336,7.0,16.0,.435,0.0,0.3,.000,7.0,15.7,.443,1.8,3.6,.500,6.2,8.1,14.4,1.0,1.2,3.0,3.7,7.4,15.7,,90,109
2010-11,21,DEN,NBA,C,11,1,98,10.8,21.5,.500,0.0,0.0,,10.8,21.5,.500,6.1,9.7,.632,7.7,9.2,16.9,0.0,1.0,2.6,3.1,4.6,27.7,,108,105
2011-12,22,DEN,NBA,C,48,24,792,7.4,12.4,.599,0.0,0.0,,7.4,12.4,.599,2.1,3.5,.600,6.1,10.5,16.6,1.0,1.5,2.6,2.1,6.2,16.9,,120,102
2012-13,23,DEN,NBA,C,81,81,1817,8.2,14.1,.581,0.0,0.0,.000,8.2,14.1,.582,1.6,2.9,.558,5.9,9.8,15.6,0.9,1.2,2.9,1.5,6.8,18.0,,122,103
2013-14,24,MEM,NBA,C,80,22,1349,9.0,18.2,.495,0.0,0.0,,9.0,18.2,.495,2.4,3.7,.645,6.3,10.2,16.6,1.5,1.3,2.8,2.7,7.2,20.4,,106,101
2014-15,25,MEM,NBA,C,81,3,1348,7.0,13.9,.508,0.0,0.0,,7.0,13.9,.508,2.1,3.3,.647,4.7,11.8,16.5,1.4,1.1,2.4,2.7,5.7,16.2,,103,99
2015-16,26,SAC,NBA,C,78,14,1482,7.6,14.4,.532,0.0,0.0,,7.6,14.4,.532,1.8,3.4,.548,5.5,8.2,13.7,1.1,1.3,2.3,1.6,6.0,17.1,,113,107
2016-17,27,SAC,NBA,C,50,41,959,7.7,12.9,.597,0.0,0.1,.000,7.7,12.8,.599,1.4,2.6,.551,4.4,10.0,14.4,1.4,1.4,1.6,2.3,6.1,16.8,,113,109
