Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,37,4,8.9,1.0,2.2,.463,0.0,0.0,1.000,1.0,2.1,.456,.469,0.3,0.4,.800,1.2,1.4,2.6,0.2,0.2,0.4,0.3,1.1,2.4
2 seasons,,MEM,NBA,,18,0,9.6,1.3,2.6,.511,0.0,0.0,,1.3,2.6,.511,.511,0.4,0.5,.778,1.4,1.6,3.0,0.3,0.3,0.5,0.2,1.2,3.1
3 seasons,,DEN,NBA,,10,4,12.8,0.9,2.3,.391,0.1,0.1,1.000,0.8,2.2,.364,.413,0.5,0.6,.833,1.3,1.9,3.2,0.3,0.3,0.5,0.5,1.8,2.4
1 season,,UTA,NBA,,9,0,3.4,0.4,1.1,.400,0.0,0.0,,0.4,1.1,.400,.400,0.0,0.0,,0.4,0.6,1.0,0.0,0.0,0.1,0.2,0.2,0.9
