Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2007-08,21,MIN,NBA,SF,79,1803,.374,12.0,.926,.319,.093,.126,.389,.074,.389,.503,.289,.279,.354,.194,.526,.029,12,.714,.250,.333,3,0
2008-09,22,MIN,NBA,SF,15,307,.411,11.5,.867,.389,.067,.067,.344,.133,.410,.514,.167,.500,.323,.417,.625,.044,4,1.000,.583,.571,0,0
2009-10,23,MIN,NBA,SG,82,2482,.431,12.9,.750,.335,.083,.075,.257,.250,.459,.607,.316,.380,.336,.346,.584,.060,52,.963,.262,.306,4,1
2010-11,24,TOT,NBA,SF-SG,69,1510,.395,12.5,.770,.311,.182,.080,.197,.230,.434,.599,.326,.333,.313,.268,.632,.076,30,1.000,.375,.381,8,0
2010-11,24,MIN,NBA,SF,56,1362,.384,12.7,.773,.288,.201,.087,.197,.227,.420,.611,.318,.342,.279,.263,.634,.069,25,1.000,.364,.389,7,0
2010-11,24,DAL,NBA,SG,13,148,.490,11.2,.745,.510,.020,.020,.196,.255,.553,.538,1.000,.000,.600,.308,.619,.137,5,1.000,.462,.333,1,0
2011-12,25,DEN,NBA,SF,59,1287,.434,10.5,.726,.441,.145,.056,.084,.274,.500,.603,.343,.346,.333,.260,.744,.095,37,1.000,.693,.284,2,0
2012-13,26,DEN,NBA,SF,82,2003,.425,13.2,.652,.341,.117,.061,.134,.348,.493,.621,.369,.296,.364,.296,.754,.060,50,.956,.629,.358,7,0
2013-14,27,MIN,NBA,SF,81,2609,.481,10.3,.739,.467,.129,.052,.090,.261,.552,.679,.365,.310,.301,.280,.675,.116,86,.949,.602,.307,5,1
2014-15,28,TOT,NBA,SF,80,2087,.426,11.6,.708,.380,.164,.056,.108,.292,.491,.644,.311,.356,.299,.268,.657,.065,50,.968,.626,.265,7,0
2014-15,28,MIN,NBA,SF,24,680,.418,9.9,.818,.458,.138,.062,.160,.182,.467,.641,.226,.429,.194,.195,.651,.084,18,.875,.634,.154,1,0
2014-15,28,HOU,NBA,SF,56,1407,.429,12.3,.666,.350,.174,.053,.088,.334,.503,.645,.337,.323,.373,.284,.660,.057,32,.982,.624,.289,6,0
2015-16,29,HOU,NBA,SF,82,1669,.384,13.1,.594,.330,.149,.051,.065,.406,.460,.593,.268,.393,.278,.272,.682,.029,15,.951,.625,.293,9,0
2016-17,30,HOU,NBA,SF,53,820,.402,12.8,.578,.377,.167,.020,.015,.422,.525,.584,.382,.250,1.000,.233,.694,.074,13,1.000,.640,.255,3,0
