Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2010-11,24,DAL,NBA,SG,6,23,.444,14.2,.667,.333,.222,.000,.111,.333,.500,.667,.500,,.000,.333,.333,.111,1,1.000,.667,.500,0,0
2011-12,25,DEN,NBA,SF,7,116,.426,14.6,.630,.370,.093,.037,.130,.370,.500,.550,.200,.500,.571,.300,.882,.074,4,.833,.550,.364,1,0
2012-13,26,DEN,NBA,SF,6,146,.309,18.8,.471,.162,.088,.044,.176,.529,.375,.455,.333,.333,.333,.250,.833,.000,0,.889,.417,.267,2,0
2014-15,28,HOU,NBA,SF,17,428,.431,10.1,.749,.431,.180,.072,.066,.251,.480,.639,.300,.167,.273,.286,.633,.090,14,.917,.643,.333,1,0
2015-16,29,HOU,NBA,SF,5,77,.259,12.5,.630,.259,.259,.074,.037,.370,.353,.571,.143,.000,1.000,.100,.500,.037,1,1.000,.700,.143,0,0
