Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,682,16577,.423,12.1,.723,.368,.129,.066,.160,.277,.476,.615,.328,.335,.334,.284,.658,.067,349,.962,.548,.309,48,2
6 seasons,,MIN,NBA,,337,9243,.427,11.7,.788,.372,.118,.077,.220,.212,.463,.618,.317,.341,.322,.294,.615,.073,197,.952,.420,.311,20,2
3 seasons,,HOU,NBA,,191,3896,.406,12.7,.623,.346,.162,.047,.067,.377,.489,.615,.318,.349,.356,.270,.673,.048,60,.971,.627,.285,18,0
2 seasons,,DEN,NBA,,141,3290,.428,12.3,.678,.375,.126,.059,.117,.322,.496,.614,.359,.313,.357,.286,.750,.072,87,.968,.647,.335,9,0
1 season,,DAL,NBA,,13,148,.490,11.2,.745,.510,.020,.020,.196,.255,.553,.538,1.000,.000,.600,.308,.619,.137,5,1.000,.462,.333,1,0
