Season,Team,Lg,Salary
2007-08,Minnesota Timberwolves,NBA,"$2,535,720"
2008-09,Minnesota Timberwolves,NBA,"$2,725,920"
2009-10,Minnesota Timberwolves,NBA,"$2,916,120"
2010-11,New York Knicks,NBA,"$3,703,472"
2011-12,Denver Nuggets,NBA,"$3,059,000"
2012-13,Denver Nuggets,NBA,"$3,243,000"
2013-14,Minnesota Timberwolves,NBA,"$4,500,000"
2014-15,Houston Rockets,NBA,"$4,702,500"
2015-16,Houston Rockets,NBA,"$8,200,000"
