Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2013-14,22,ATL,NBA,PF,2,0,5,0.0,21.2,.000,0.0,0.0,,0.0,21.2,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,112
2014-15,23,ATL,NBA,PF,10,0,102,10.1,16.6,.606,1.0,4.0,.250,9.1,12.6,.720,0.0,0.0,,4.0,5.0,9.1,0.5,0.5,1.5,2.0,6.5,21.1,,114,107
2015-16,24,ATL,NBA,C,9,0,67,7.5,15.0,.500,1.5,4.5,.333,6.0,10.5,.571,1.5,1.5,1.000,5.2,7.5,12.7,2.2,0.0,0.7,2.2,4.5,18.0,,114,109
