Player,Sim,1,2,3,4,5
Mike Muscala,,1.9,1.6,0.2,,
Jon Brockman,95.5,1.9,1.7,0.1,,
Rudy Macklin,87.6,1.8,1.4,0.1,,
Kenny Battle,86.6,1.9,1.3,0.3,0.1,
Joe Holup,85.2,2.1,1.8,0.3,,
Joel Freeland,84.2,1.6,1.4,0.2,,
Andrew Nicholson,81.9,1.7,1.6,0.6,0.1,
Anthony Roberts,81.5,1.9,1.7,0.1,-0.2,-0.2
Jan Vesely,81.3,1.7,1.6,0.7,,
Jim Bradley,80.3,2.3,1.3,0.1,,
Mickael Gelabale,79.8,1.5,1.3,0.2,,
