Season,Team,Lg,Salary
2011-12,Chicago Bulls,NBA,"$1,020,960"
2012-13,Chicago Bulls,NBA,"$1,097,520"
2013-14,Chicago Bulls,NBA,"$1,112,880"
2014-15,Chicago Bulls,NBA,"$2,008,748"
2015-16,Chicago Bulls,NBA,"$15,260,000"
