Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,16,522,.459,15.4,.491,.264,.119,.031,.075,.509,.487,.619,.368,.000,.417,.432,.579,.075,12,.971,.444,.556,0,0
1 season,,POR,NBA,,11,372,.438,16.5,.453,.242,.086,.031,.094,.547,.483,.581,.455,.000,.417,.400,.679,.063,8,.964,.414,.552,0,0
1 season,,DAL,NBA,,5,150,.548,10.6,.645,.355,.258,.032,.000,.355,.500,.727,.250,.000,,.636,.300,.129,4,1.000,.636,.571,0,0
