Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,16,13,522,73,159,.459,35,81,.432,38,78,.487,.569,36,48,.750,37,94,131,26,18,18,27,46,217
1 season,,POR,NBA,,11,11,372,56,128,.438,28,70,.400,28,58,.483,.547,21,29,.724,23,72,95,20,8,10,21,31,161
1 season,,DAL,NBA,,5,2,150,17,31,.548,7,11,.636,10,20,.500,.661,15,19,.789,14,22,36,6,10,8,6,15,56
