Player,Sim,1,2,3,4,5,6
Al-Farouq Aminu,,4.0,3.3,3.1,3.1,1.4,0.7
Craig Smith,94.8,3.9,3.5,3.1,3.0,1.5,1.0
Ronny Turiaf,94.7,4.2,3.6,3.2,3.1,1.4,0.4
Malik Rose,89.2,4.4,3.4,3.3,2.6,1.1,0.4
Ron Anderson,87.9,4.4,3.8,3.1,2.5,1.5,0.3
Andrew DeClercq,87.0,3.4,3.1,2.9,2.5,1.6,0.4
Rodney Rogers,87.0,3.9,3.3,2.9,2.3,2.0,1.2
Willie Norwood,87.0,3.8,3.5,3.3,3.0,2.6,1.1
Antoine Carr,86.6,3.8,3.5,3.3,2.2,2.1,0.7
Tom McMillen,86.2,3.9,2.9,2.9,2.5,2.2,0.8
Wilson Chandler,86.1,3.9,3.1,3.1,2.7,0.5,-0.1
