Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,20,ORL,NBA,SF,4,4,112,6.1,15.4,.396,2.3,5.8,.389,3.9,9.6,.400,1.0,1.3,.750,1.6,4.2,5.8,2.3,0.0,1.0,1.0,4.2,15.4
2001-02,21,ORL,NBA,SF,4,1,72,3.5,10.5,.333,0.5,4.0,.125,3.0,6.5,.462,2.0,2.0,1.000,0.0,2.5,2.5,2.5,2.0,0.0,2.0,4.0,9.5
2003-04,23,MEM,NBA,SF,4,4,98,4.4,12.5,.353,1.8,4.8,.385,2.6,7.7,.333,0.4,1.1,.333,0.0,4.4,4.4,1.1,1.8,0.0,1.8,1.5,11.0
2004-05,24,MEM,NBA,SF,4,4,110,5.9,12.1,.486,2.6,5.6,.471,3.3,6.5,.500,1.3,1.3,1.000,0.0,3.3,3.3,3.6,0.0,1.0,1.6,2.3,15.7
2005-06,25,MEM,NBA,SG,4,1,107,4.0,10.1,.400,0.3,2.7,.125,3.7,7.4,.500,3.0,3.0,1.000,0.3,4.7,5.0,2.4,0.7,0.7,2.7,3.7,11.4
2010-11,30,MIA,NBA,SG,18,0,215,3.0,8.9,.340,1.8,6.2,.297,1.2,2.7,.438,0.0,0.0,,1.5,6.7,8.2,2.2,1.2,0.2,1.3,4.4,7.9
2011-12,31,MIA,NBA,SG,23,0,368,3.9,9.7,.404,3.0,7.3,.413,0.9,2.3,.375,0.9,1.1,.818,0.9,4.8,5.7,1.7,0.9,0.2,1.2,4.0,11.7
2012-13,32,MIA,NBA,SF,17,5,232,3.3,7.0,.467,2.5,5.6,.444,0.8,1.4,.556,0.0,0.0,,0.5,4.7,5.1,2.3,1.2,0.3,0.8,4.0,9.0
2013-14,33,MEM,NBA,SF,7,1,173,3.1,8.7,.357,2.9,6.0,.483,0.2,2.7,.077,1.5,1.9,.778,0.4,5.0,5.4,1.9,1.2,0.0,1.0,3.3,10.6
2014-15,34,CLE,NBA,SF,9,1,65,1.7,2.8,.600,1.7,2.8,.600,0.0,0.0,,0.0,0.0,,0.0,5.5,5.5,0.0,0.6,0.6,0.6,3.3,5.0
