Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,20,ORL,NBA,SF,4,4,112,19,48,.396,7,18,.389,12,30,.400,.469,3,4,.750,5,13,18,7,0,3,3,13,48
2001-02,21,ORL,NBA,SF,4,1,72,7,21,.333,1,8,.125,6,13,.462,.357,4,4,1.000,0,5,5,5,4,0,4,8,19
2003-04,23,MEM,NBA,SF,4,4,98,12,34,.353,5,13,.385,7,21,.333,.426,1,3,.333,0,12,12,3,5,0,5,4,30
2004-05,24,MEM,NBA,SF,4,4,110,18,37,.486,8,17,.471,10,20,.500,.595,4,4,1.000,0,10,10,11,0,3,5,7,48
2005-06,25,MEM,NBA,SG,4,1,107,12,30,.400,1,8,.125,11,22,.500,.417,9,9,1.000,1,14,15,7,2,2,8,11,34
2010-11,30,MIA,NBA,SG,18,0,215,18,53,.340,11,37,.297,7,16,.438,.443,0,0,,9,40,49,13,7,1,8,26,47
2011-12,31,MIA,NBA,SG,23,0,368,40,99,.404,31,75,.413,9,24,.375,.561,9,11,.818,9,49,58,17,9,2,12,41,120
2012-13,32,MIA,NBA,SF,17,5,232,21,45,.467,16,36,.444,5,9,.556,.644,0,0,,3,30,33,15,8,2,5,26,58
2013-14,33,MEM,NBA,SF,7,1,173,15,42,.357,14,29,.483,1,13,.077,.524,7,9,.778,2,24,26,9,6,0,5,16,51
2014-15,34,CLE,NBA,SF,9,1,65,3,5,.600,3,5,.600,0,0,,.900,0,0,,0,10,10,0,1,1,1,6,9
