Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,20,ORL,NBA,SF,4,112,,2%,86%,12%,,-14.5,-15.5,1,0,2,7,,1,0,16,2,0,3
2001-02,21,ORL,NBA,SF,4,72,,10%,78%,12%,,-30.4,-39.0,3,1,0,4,,0,0,10,0,0,0
2003-04,23,MEM,NBA,SF,4,98,,,100%,,,-15.7,1.9,2,0,3,3,,1,0,7,2,1,1
2004-05,24,MEM,NBA,SF,4,110,,,98%,2%,,-19.0,-17.1,2,1,2,2,,1,0,24,1,0,3
2005-06,25,MEM,NBA,SG,4,107,,48%,43%,9%,,-32.1,-35.0,4,2,2,8,,2,0,14,4,2,2
2010-11,30,MIA,NBA,SG,18,215,,81%,19%,,,10.1,9.0,3,3,2,9,0,0,0,32,0,0,1
2011-12,31,MIA,NBA,SG,23,368,6%,61%,33%,,,7.0,-1.7,4,6,2,26,1,1,0,37,2,0,2
2012-13,32,MIA,NBA,SF,17,232,,17%,83%,,,11.5,5.3,2,0,3,11,2,1,0,34,0,0,0
2013-14,33,MEM,NBA,SF,7,173,,8%,55%,37%,,-9.5,-8.1,3,2,0,10,0,0,2,20,1,0,3
2014-15,34,CLE,NBA,SF,9,65,,23%,74%,3%,,-9.2,-16.1,1,0,0,3,0,0,0,0,0,0,0
