Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,203,19,2684,304,749,.406,34,97,.351,270,652,.414,.429,131,170,.771,74,208,282,415,121,31,223,297,773
2 seasons,,PHO,NBA,,80,15,1103,160,381,.420,19,55,.345,141,326,.433,.445,54,64,.844,25,107,132,173,51,13,93,130,393
1 season,,HOU,NBA,,64,0,981,100,229,.437,9,22,.409,91,207,.440,.456,42,65,.646,32,62,94,155,39,12,102,107,251
2 seasons,,SEA,NBA,,17,0,202,15,57,.263,1,8,.125,14,49,.286,.272,10,11,.909,10,16,26,30,9,2,3,13,41
1 season,,UTA,NBA,,17,4,227,22,52,.423,5,8,.625,17,44,.386,.471,15,17,.882,3,9,12,45,12,2,14,28,64
1 season,,ATL,NBA,,12,0,82,3,12,.250,0,0,,3,12,.250,.250,4,5,.800,1,5,6,5,7,2,6,6,10
1 season,,CHI,NBA,,5,0,22,0,2,.000,0,0,,0,2,.000,.000,0,0,,1,3,4,1,1,0,1,6,0
1 season,,LAC,NBA,,4,0,48,2,10,.200,0,3,.000,2,7,.286,.200,4,6,.667,2,5,7,4,2,0,4,7,8
1 season,,GSW,NBA,,2,0,7,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,0,1,1,1,0,0,0,0,0
1 season,,NOH,NBA,,2,0,12,2,4,.500,0,0,,2,4,.500,.500,2,2,1.000,0,0,0,1,0,0,0,0,6
