Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,203,19,13.2,1.5,3.7,.406,0.2,0.5,.351,1.3,3.2,.414,.429,0.6,0.8,.771,0.4,1.0,1.4,2.0,0.6,0.2,1.1,1.5,3.8
2 seasons,,PHO,NBA,,80,15,13.8,2.0,4.8,.420,0.2,0.7,.345,1.8,4.1,.433,.445,0.7,0.8,.844,0.3,1.3,1.7,2.2,0.6,0.2,1.2,1.6,4.9
1 season,,HOU,NBA,,64,0,15.3,1.6,3.6,.437,0.1,0.3,.409,1.4,3.2,.440,.456,0.7,1.0,.646,0.5,1.0,1.5,2.4,0.6,0.2,1.6,1.7,3.9
2 seasons,,SEA,NBA,,17,0,11.9,0.9,3.4,.263,0.1,0.5,.125,0.8,2.9,.286,.272,0.6,0.6,.909,0.6,0.9,1.5,1.8,0.5,0.1,0.2,0.8,2.4
1 season,,UTA,NBA,,17,4,13.4,1.3,3.1,.423,0.3,0.5,.625,1.0,2.6,.386,.471,0.9,1.0,.882,0.2,0.5,0.7,2.6,0.7,0.1,0.8,1.6,3.8
1 season,,ATL,NBA,,12,0,6.8,0.3,1.0,.250,0.0,0.0,,0.3,1.0,.250,.250,0.3,0.4,.800,0.1,0.4,0.5,0.4,0.6,0.2,0.5,0.5,0.8
1 season,,CHI,NBA,,5,0,4.4,0.0,0.4,.000,0.0,0.0,,0.0,0.4,.000,.000,0.0,0.0,,0.2,0.6,0.8,0.2,0.2,0.0,0.2,1.2,0.0
1 season,,LAC,NBA,,4,0,12.0,0.5,2.5,.200,0.0,0.8,.000,0.5,1.8,.286,.200,1.0,1.5,.667,0.5,1.3,1.8,1.0,0.5,0.0,1.0,1.8,2.0
1 season,,GSW,NBA,,2,0,3.5,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
1 season,,NOH,NBA,,2,0,6.0,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,1.0,1.0,1.000,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0
