Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2005-06,19,PHI,NBA,PG,30,145,100%,,,,,-7.5,-5.7,4,4,5,5,,2,,22,8,3,8
2006-07,20,PHI,NBA,PG,61,688,100%,,,,,+3.3,+7.9,21,15,10,19,,2,,234,42,12,22
2007-08,21,PHI,NBA,PG,80,1862,100%,,,,,-0.6,-1.5,65,33,27,48,,12,,562,125,22,62
2008-09,22,PHI,NBA,SG,81,1919,49%,51%,,,,-3.2,-6.0,66,50,35,49,,21,,552,174,41,77
2009-10,23,PHI,NBA,PG,64,1912,100%,,,,,-3.2,+2.9,60,25,21,40,,9,,595,109,27,44
2010-11,24,PHI,NBA,SG,75,1747,54%,46%,,,,+1.8,+0.2,43,36,23,53,,15,,538,135,27,54
2011-12,25,PHI,NBA,PG,64,1682,100%,,,,,+6.5,+3.8,38,16,17,41,,10,,478,130,32,56
2012-13,26,ATL,NBA,SG,39,1119,53%,47%,,,,-0.1,-0.8,51,17,6,21,,2,6,317,48,7,23
2013-14,27,ATL,NBA,PG,60,1445,84%,16%,,,,-5.7,-8.4,54,21,16,35,1,4,4,473,67,15,24
2014-15,28,TOR,NBA,SG,80,2016,11%,80%,9%,,,+7.1,+7.8,60,29,12,54,8,7,2,390,142,21,45
2015-16,29,LAL,NBA,SG,67,1907,56%,44%,,,,-10.4,-0.2,53,37,17,61,3,4,8,377,178,21,40
2016-17,30,LAL,NBA,SG,52,1265,75%,25%,,,,-0.4,+12.8,17,76,12,23,1,6,6,359,122,25,37
