Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2005-06,19,PHI,NBA,PG,30,0,145,8.2,18.6,.442,0.7,3.2,.222,7.5,15.4,.488,2.9,4.6,.615,1.1,5.7,6.8,3.6,1.8,0.0,4.6,4.6,20.0,,87,109
2006-07,20,PHI,NBA,PG,61,0,688,7.2,16.2,.441,0.9,2.8,.324,6.2,13.4,.466,4.9,7.1,.696,1.3,4.1,5.4,8.5,1.7,0.1,3.5,3.2,20.2,,105,109
2007-08,21,PHI,NBA,PG,80,0,1862,9.1,21.4,.424,1.6,4.4,.359,7.5,17.1,.441,6.5,8.3,.783,1.2,3.6,4.8,7.2,2.3,0.4,3.6,3.7,26.2,,108,108
2008-09,22,PHI,NBA,SG,81,0,1919,9.3,23.5,.398,1.8,6.1,.286,7.6,17.4,.438,8.5,10.7,.790,1.0,3.6,4.6,6.7,2.4,0.4,4.2,3.6,28.9,,105,109
2009-10,23,PHI,NBA,PG,64,38,1912,8.7,18.6,.470,1.9,5.6,.340,6.8,12.9,.527,5.3,6.4,.824,0.7,4.4,5.1,7.3,2.2,0.4,2.9,3.0,24.6,,116,112
2010-11,24,PHI,NBA,SG,75,0,1747,9.7,23.8,.406,2.6,7.6,.348,7.0,16.2,.434,8.8,10.7,.823,1.0,3.5,4.5,7.6,1.4,0.5,3.1,3.8,30.8,,111,108
2011-12,25,PHI,NBA,PG,64,0,1682,10.1,24.9,.407,2.6,7.3,.362,7.5,17.6,.425,7.5,9.3,.812,1.0,4.0,4.9,7.0,1.7,0.6,2.3,2.9,30.4,,110,102
2012-13,26,ATL,NBA,SG,39,9,1119,8.7,20.5,.422,3.3,9.1,.367,5.3,11.4,.466,4.9,5.6,.868,0.4,3.3,3.7,6.4,2.0,0.5,3.4,2.5,25.5,,106,107
2013-14,27,ATL,NBA,PG,60,7,1445,6.9,17.3,.400,2.8,8.1,.342,4.1,9.2,.450,5.3,6.3,.849,0.4,4.0,4.4,7.4,1.6,0.1,3.2,2.3,21.9,,107,109
2014-15,28,TOR,NBA,SG,80,0,2016,9.6,23.8,.404,3.9,11.5,.340,5.7,12.3,.464,8.7,10.1,.861,0.6,3.3,3.9,4.2,2.3,0.3,2.6,2.6,31.9,,114,109
2015-16,29,LAL,NBA,SG,67,35,1907,7.5,18.2,.408,2.9,8.4,.344,4.6,9.8,.464,9.3,11.2,.830,0.8,3.6,4.5,4.4,1.6,0.5,2.8,2.8,27.1,,115,114
2016-17,30,LAL,NBA,SG,53,1,1288,11.2,25.6,.437,4.1,10.9,.381,7.0,14.7,.478,10.3,11.8,.877,0.5,4.3,4.8,6.4,2.1,0.4,4.1,2.3,36.8,,117,113
