Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2005-06,23,GSW,NBA,PG,15,162,100%,,,,,-16.2,-15.0,9,4,1,3,,1,,41,6,1,7
2008-09,26,DET,NBA,PG,57,803,87%,13%,,,,+3.1,+4.5,39,22,15,23,,8,,357,52,11,38
2009-10,27,DET,NBA,PG,63,1667,99%,1%,,,,-9.7,-6.6,59,35,21,46,,8,,640,61,12,51
2010-11,28,DET,NBA,PG,61,1125,100%,,,,,-7.1,-4.6,38,25,20,23,,15,,463,46,14,42
2011-12,29,DET,NBA,PG,36,514,98%,2%,,,,-3.7,+2.3,27,16,11,14,,6,,153,29,10,18
2012-13,30,DET,NBA,PG,65,1219,100%,,,,,-6.7,-3.4,60,46,19,48,,8,4,536,51,9,49
2013-14,31,DET,NBA,PG,56,1054,80%,20%,,,,-5.4,-1.9,56,34,13,42,1,7,4,479,48,15,30
2014-15,32,WAS,NBA,SG,7,67,75%,25%,,,,-35.8,-37.3,6,1,1,5,0,1,1,40,1,0,2
