Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,244,116,6823,665,1562,.426,261,728,.359,404,834,.484,.509,348,482,.722,410,951,1361,575,276,225,282,717,1939
7 seasons,,LAL,NBA,,100,46,2954,250,596,.419,83,263,.316,167,333,.502,.489,141,199,.709,183,425,608,251,120,90,131,342,724
5 seasons,,SAS,NBA,,79,5,1568,140,339,.413,70,183,.383,70,156,.449,.516,80,104,.769,117,221,338,104,50,60,56,179,430
4 seasons,,HOU,NBA,,65,65,2301,275,627,.439,108,282,.383,167,345,.484,.525,127,179,.709,110,305,415,220,106,75,95,196,785
