Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,22,HOU,NBA,SF,79,79,29.5,4.1,8.6,.474,0.2,0.6,.255,3.9,8.0,.490,.482,1.8,2.5,.715,1.4,3.5,5.0,2.4,1.0,1.1,2.0,2.7,10.1
1993-94,23,HOU,NBA,SF,81,81,29.3,4.0,8.7,.459,0.5,1.7,.324,3.4,7.0,.491,.490,1.4,1.9,.732,1.6,3.9,5.4,2.9,1.5,0.9,1.7,2.3,9.9
1994-95,24,HOU,NBA,PF,64,61,32.4,3.8,8.4,.447,1.3,3.5,.379,2.4,4.8,.497,.527,1.3,1.8,.761,1.3,3.8,5.1,3.4,1.5,1.2,1.9,2.5,10.2
1995-96,25,HOU,NBA,SF,71,71,37.1,4.2,10.3,.410,2.0,5.5,.366,2.2,4.8,.459,.507,1.6,2.0,.776,1.4,4.4,5.8,4.0,1.6,1.5,2.3,2.8,12.0
1996-97,26,TOT,NBA,SF,54,29,25.8,2.9,6.7,.436,0.9,2.9,.318,2.0,3.8,.524,.504,1.1,1.7,.667,1.3,3.1,4.4,2.0,1.2,1.0,1.3,2.8,7.8
1996-97,26,PHO,NBA,SF,32,15,22.5,2.6,6.1,.421,0.8,2.4,.308,1.8,3.7,.496,.482,1.0,1.6,.640,1.3,2.5,3.7,1.7,0.9,0.8,1.4,2.5,6.9
1996-97,26,LAL,NBA,SF,22,14,30.7,3.4,7.5,.455,1.1,3.5,.329,2.3,4.0,.562,.530,1.3,1.8,.700,1.3,4.1,5.4,2.5,1.7,1.3,1.2,3.3,9.2
1997-98,27,LAL,NBA,PF,72,71,30.4,2.8,5.8,.476,0.3,1.3,.204,2.5,4.5,.554,.499,1.6,2.3,.692,2.6,4.9,7.5,2.3,1.6,1.3,1.4,3.3,7.4
1998-99,28,LAL,NBA,PF,38,5,19.6,1.8,3.8,.459,0.5,1.2,.444,1.2,2.7,.465,.527,0.9,1.2,.739,1.5,2.5,4.0,1.5,0.9,1.0,1.3,2.7,4.9
1999-00,29,LAL,NBA,PF,76,0,22.2,2.1,4.8,.438,0.4,1.2,.309,1.7,3.5,.483,.478,1.2,1.5,.788,1.8,3.0,4.8,1.6,1.1,1.1,1.0,2.5,5.7
2000-01,30,LAL,NBA,PF,79,1,20.1,1.9,4.8,.387,0.7,2.0,.346,1.2,2.8,.415,.458,0.7,1.1,.711,1.2,2.6,3.7,1.6,0.7,0.7,1.0,2.7,5.2
2001-02,31,LAL,NBA,PF,81,23,26.4,2.3,5.7,.398,0.9,2.5,.374,1.3,3.2,.416,.480,1.3,1.7,.783,1.6,4.3,5.9,2.9,1.0,1.1,1.1,2.6,6.8
2002-03,32,LAL,NBA,PF,80,26,29.3,2.3,6.0,.387,0.6,2.2,.288,1.7,3.7,.445,.440,1.3,1.7,.769,2.3,4.2,6.4,2.9,1.2,0.8,1.4,3.1,6.5
2003-04,33,SAS,NBA,PF,81,1,15.9,1.7,4.3,.405,0.5,1.3,.380,1.2,3.0,.417,.464,0.9,1.3,.645,1.3,2.0,3.4,1.2,0.6,0.6,0.7,2.0,4.8
2004-05,34,SAS,NBA,PF,75,16,18.6,2.1,5.0,.419,0.7,1.8,.370,1.4,3.2,.447,.487,1.1,1.5,.789,1.2,2.4,3.6,1.1,0.9,0.8,0.9,1.8,6.0
2005-06,35,SAS,NBA,PF,63,3,18.8,1.8,4.6,.384,0.8,2.3,.368,0.9,2.3,.399,.474,0.7,1.1,.647,1.1,2.7,3.8,1.3,0.7,0.8,0.7,1.8,5.1
2006-07,36,SAS,NBA,PF,68,8,16.5,1.3,3.7,.359,0.7,2.2,.336,0.6,1.5,.392,.458,0.6,0.9,.594,1.1,2.3,3.4,1.1,0.7,0.6,0.6,1.5,3.9
2007-08,37,SAS,NBA,PF,45,5,13.0,0.8,2.6,.319,0.4,1.6,.257,0.4,1.1,.408,.395,0.4,0.6,.643,0.8,1.6,2.4,1.0,0.5,0.4,0.5,1.2,2.5
