Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1992-93,22,HOU,NBA,SF,12,374,13.5,.545,.297,.267,4.8,13.4,9.5,15.7,2.5,2.6,19.9,17.2,,0.1,0.6,0.7,.090,,-0.3,3.1,2.8,0.5
1993-94,23,HOU,NBA,SF,23,778,16.7,.541,.394,.226,6.4,13.5,10.2,16.7,2.4,1.8,9.8,16.5,,1.5,1.0,2.5,.152,,2.6,3.0,5.6,1.5
1994-95,24,HOU,NBA,PF,22,841,16.2,.592,.526,.373,5.7,15.7,10.8,13.2,2.0,2.4,9.3,14.8,,1.6,0.9,2.5,.142,,2.0,3.7,5.7,1.6
1995-96,25,HOU,NBA,SF,8,308,15.2,.519,.582,.253,5.5,16.5,10.8,12.4,3.5,3.5,12.9,17.2,,0.1,0.4,0.5,.077,,0.1,5.4,5.5,0.6
1996-97,26,LAL,NBA,SF,9,279,11.6,.653,.737,.474,5.4,15.8,10.6,7.7,2.0,2.1,19.3,9.8,,0.3,0.3,0.7,.116,,0.8,3.9,4.6,0.5
1997-98,27,LAL,NBA,PF,13,422,16.1,.636,.243,.586,9.6,14.6,12.0,14.6,1.8,2.5,17.0,11.6,,1.0,0.1,1.2,.133,,1.3,3.8,5.1,0.8
1998-99,28,LAL,NBA,PF,8,177,12.7,.622,.462,.538,6.1,17.9,11.6,9.3,1.8,2.7,17.9,10.1,,0.3,0.1,0.4,.119,,-0.5,4.0,3.5,0.2
1999-00,29,LAL,NBA,PF,23,618,13.2,.514,.407,.393,6.9,16.2,11.4,13.8,1.7,2.4,15.0,14.7,,0.8,0.5,1.2,.096,,0.1,3.1,3.2,0.8
2000-01,30,LAL,NBA,PF,16,382,13.0,.486,.540,.253,8.8,14.7,11.8,11.5,3.0,3.0,15.7,13.3,,0.3,0.9,1.2,.150,,2.3,3.8,6.1,0.8
2001-02,31,LAL,NBA,PF,19,703,14.7,.576,.456,.279,5.9,17.8,12.1,13.3,2.5,1.6,16.4,11.8,,1.1,1.1,2.2,.153,,1.9,4.5,6.3,1.5
2002-03,32,LAL,NBA,PF,12,373,8.6,.342,.404,.096,6.7,18.2,12.2,14.4,2.1,2.3,14.8,13.7,,-0.4,0.4,0.0,.004,,-3.6,4.1,0.5,0.2
2003-04,33,SAS,NBA,PF,10,211,17.3,.620,.512,.326,13.6,22.5,17.8,7.1,2.1,0.8,16.9,13.2,,0.6,0.3,0.9,.204,,3.2,2.4,5.6,0.4
2004-05,34,SAS,NBA,PF,23,618,17.9,.591,.521,.252,9.1,14.9,12.0,12.7,1.9,2.3,9.9,15.2,,1.6,1.0,2.6,.199,,4.4,2.9,7.3,1.4
2005-06,35,SAS,NBA,PF,13,224,12.5,.568,.459,.703,11.6,15.6,13.7,7.3,1.2,3.0,17.1,12.7,,0.3,0.2,0.5,.105,,0.2,2.6,2.8,0.3
2006-07,36,SAS,NBA,PF,18,361,14.2,.571,.617,.283,5.4,17.3,11.4,12.1,1.6,5.0,17.2,10.7,,0.5,0.6,1.1,.144,,0.3,4.7,5.0,0.6
2007-08,37,SAS,NBA,PF,15,154,4.4,.298,.611,.167,8.3,15.7,12.0,7.6,1.7,2.4,4.9,12.6,,-0.2,0.3,0.1,.022,,-3.7,3.1,-0.6,0.1
