Season,Team,Lg,Salary
2011-12,Detroit Pistons,NBA,"$2,563,320"
2012-13,Detroit Pistons,NBA,"$2,755,560"
2013-14,Milwaukee Bucks,NBA,"$2,793,960"
2014-15,Phoenix Suns,NBA,"$3,553,917"
2015-16,Phoenix Suns,NBA,"$12,000,000"
