Season,Team,Lg,Salary
2011-12,San Antonio Spurs,NBA,"$1,731,960"
2012-13,San Antonio Spurs,NBA,"$1,861,920"
2013-14,San Antonio Spurs,NBA,"$1,887,840"
2014-15,San Antonio Spurs,NBA,"$2,894,059"
2015-16,San Antonio Spurs,NBA,"$16,500,000"
