Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,27,TOT,NBA,PF,81,2974,,,19%,66%,15%,-1.9,-0.9,97,50,95,0,,0,,502,0,36,111
2000-01,27,WAS,NBA,PF,54,1981,,,,79%,20%,-6.1,+2.2,56,43,70,57,,38,,346,105,22,68
2000-01,27,DAL,NBA,PF,27,993,,,57%,40%,3%,+6.4,+2.5,41,7,25,49,,16,,156,58,14,43
2001-02,28,TOT,NBA,PF,81,2635,,,18%,54%,27%,-2.4,-2.3,53,39,60,0,,0,,380,0,21,89
2001-02,28,DAL,NBA,PF,53,1659,,,28%,66%,6%,+0.4,-7.1,34,12,32,75,,22,,211,84,13,52
2001-02,28,DEN,NBA,PF,28,976,,,2%,35%,63%,-7.3,-1.0,19,27,28,36,,21,,169,59,8,37
2002-03,29,DEN,NBA,PF,77,2730,,,8%,89%,3%,-10.7,-4.2,82,51,56,86,,35,,505,146,31,102
2003-04,30,ORL,NBA,PF,81,2877,,,7%,89%,4%,-6.8,+4.1,53,63,62,120,,41,,363,176,40,104
2004-05,31,HOU,NBA,PF,61,1624,,,,95%,5%,+1.7,-5.2,27,23,29,53,,18,,213,49,11,26
2005-06,32,HOU,NBA,PF,80,2537,,,,84%,16%,-5.3,-10.7,47,29,57,81,,35,,263,86,23,63
2006-07,33,HOU,NBA,PF,80,2123,,,,76%,24%,+2.0,-7.9,43,24,45,65,,21,,321,80,10,41
2007-08,34,DAL,NBA,PF,50,353,,,2%,65%,32%,-6.8,-13.2,5,4,8,43,,6,,38,7,2,8
2008-09,35,TOT,NBA,SF-PF,42,472,,,37%,51%,12%,-10.7,-12.6,10,6,10,0,,0,,61,0,4,11
2008-09,35,DEN,NBA,PF,3,22,,,,99%,1%,+3.8,+0.2,0,0,0,3,,0,,4,0,0,1
2008-09,35,CHA,NBA,SF,39,450,,,39%,48%,13%,-11.6,-11.4,10,6,10,28,,4,,57,18,4,10
2009-10,36,POR,NBA,C,73,1632,,,,31%,69%,-1.8,-9.6,31,14,27,90,,18,,139,33,6,28
2010-11,37,MIA,NBA,PF,57,592,,,3%,94%,3%,+2.8,-6.8,4,9,12,28,,8,,59,13,1,11
2011-12,38,MIA,NBA,PF,28,190,,,3%,71%,26%,-13.8,-21.8,8,4,8,8,,4,,24,5,1,12
2012-13,39,MIA,NBA,PF,7,51,,,,59%,41%,-9.0,-18.3,3,0,1,5,,0,0,16,1,1,2
