Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1999-00,20,CHI,NBA,SF,72,63,2238,7.4,18.2,.407,1.4,4.6,.314,6.0,13.6,.438,4.5,6.7,.674,1.5,5.9,7.4,4.8,2.9,0.9,4.0,3.8,20.8,,95,103
2000-01,21,CHI,NBA,SF,76,74,2363,7.4,18.5,.401,1.0,3.4,.291,6.5,15.2,.426,4.8,6.4,.750,1.3,5.3,6.7,5.2,3.5,1.0,3.6,5.8,20.6,,94,104
2001-02,22,TOT,NBA,SF,55,50,1642,8.6,20.4,.423,1.7,5.4,.312,6.9,14.9,.464,4.4,6.5,.667,2.3,6.3,8.7,4.1,4.5,1.2,3.8,7.0,23.3,,96,100
2001-02,22,CHI,NBA,SF,27,26,823,9.8,22.6,.433,2.3,5.9,.396,7.5,16.8,.446,5.2,8.3,.628,2.6,5.9,8.4,5.0,4.8,1.5,4.4,7.0,27.1,,98,101
2001-02,22,IND,NBA,SF,28,24,819,7.5,18.2,.411,1.1,5.0,.215,6.4,13.1,.485,3.5,4.8,.733,2.1,6.8,8.9,3.2,4.2,1.0,3.1,6.9,19.5,,95,99
2002-03,23,IND,NBA,SF,69,67,2317,8.2,19.1,.428,1.6,4.8,.336,6.6,14.4,.458,6.2,8.4,.736,2.3,5.9,8.2,4.5,3.6,1.1,3.3,5.5,24.2,,105,98
2003-04,24,IND,NBA,SF,73,71,2714,9.5,22.5,.421,1.5,4.9,.310,7.9,17.6,.452,6.5,8.9,.733,2.0,5.8,7.8,5.5,3.1,1.0,4.1,3.9,26.9,,101,96
2004-05,25,IND,NBA,SF,7,7,291,11.2,22.5,.496,1.3,3.2,.412,9.8,19.3,.510,8.9,9.6,.922,1.5,7.0,8.5,4.2,2.3,1.1,3.2,5.1,32.5,,118,103
2005-06,26,TOT,NBA,SF,56,56,2207,8.3,20.6,.404,1.9,6.0,.308,6.5,14.6,.443,4.9,7.3,.675,1.8,5.0,6.8,4.8,2.9,1.0,3.1,3.9,23.4,,99,103
2005-06,26,IND,NBA,SF,16,16,603,9.7,21.0,.460,1.6,4.8,.333,8.1,16.2,.497,6.6,10.7,.612,2.3,4.6,6.9,3.1,3.7,1.0,3.8,4.0,27.5,,102,100
2005-06,26,SAC,NBA,SF,40,40,1604,7.8,20.5,.383,2.0,6.5,.302,5.9,14.0,.420,4.3,6.0,.717,1.6,5.2,6.8,5.5,2.6,1.0,2.9,3.9,21.9,,98,104
2006-07,27,SAC,NBA,SF,70,65,2641,8.8,19.9,.440,1.8,5.0,.358,7.0,15.0,.468,5.9,8.0,.740,2.0,6.7,8.7,4.5,2.9,0.8,2.8,3.9,25.2,,108,105
2007-08,28,SAC,NBA,SF,57,54,2172,10.2,22.5,.453,2.0,5.2,.380,8.2,17.3,.475,4.9,6.9,.719,2.4,5.3,7.7,4.6,3.1,0.9,3.5,3.7,27.3,,106,108
2008-09,29,HOU,NBA,SF,69,55,2452,9.0,22.5,.401,3.3,8.3,.399,5.7,14.2,.402,4.3,5.7,.748,1.4,6.4,7.8,5.0,2.3,0.5,3.0,3.4,25.6,,104,103
2009-10,30,LAL,NBA,SF,77,77,2605,6.1,14.7,.414,2.1,5.9,.355,4.0,8.8,.453,2.5,3.7,.688,2.0,4.6,6.6,4.6,2.1,0.4,2.4,3.3,16.8,,106,105
2010-11,31,LAL,NBA,SF,82,82,2410,5.7,14.4,.397,1.8,5.1,.356,3.9,9.3,.419,2.0,3.0,.676,2.2,3.7,5.9,3.8,2.7,0.8,2.0,4.0,15.3,,104,105
2011-12,32,LAL,NBA,SF,64,45,1720,5.6,14.3,.394,1.7,5.8,.296,3.9,8.5,.460,2.2,3.5,.617,2.2,4.5,6.7,4.3,2.1,0.8,2.1,4.2,15.2,,102,105
2012-13,33,LAL,NBA,SF,75,66,2530,6.7,16.6,.403,2.8,8.3,.342,3.8,8.3,.464,2.5,3.4,.734,2.0,5.4,7.5,2.3,2.5,0.8,2.0,4.0,18.7,,105,106
2013-14,34,NYK,NBA,SF,29,1,388,7.7,19.3,.397,2.3,7.4,.315,5.3,11.9,.448,1.4,2.2,.625,2.5,5.6,8.1,2.3,3.3,1.1,2.6,6.0,19.1,,94,106
2015-16,36,LAL,NBA,SF,35,5,590,4.7,15.1,.311,2.2,7.1,.310,2.5,7.9,.312,3.4,4.9,.702,1.6,6.0,7.6,2.3,1.9,0.9,1.3,5.7,15.0,,95,111
2016-17,37,LAL,NBA,SF,17,1,79,3.1,15.5,.200,1.2,9.3,.133,1.9,6.2,.300,2.5,3.7,.667,1.9,3.7,5.6,3.1,1.9,1.2,1.9,8.1,9.9,,71,113
