Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,85,3135,,3%,91%,5%,,+1.8,+6.4,52,48,41,64,1,24,0,519,100,23,70
4 seasons,,LAL,NBA,,41,1446,,1%,97%,2%,,+3.0,+8.5,18,13,11,32,1,6,0,195,26,5,21
3 seasons,,IND,NBA,,26,1003,,9%,89%,2%,,+2.4,+2.0,18,23,21,22,0,12,0,171,54,11,31
1 season,,HOU,NBA,,13,488,,,97%,3%,,-0.8,+4.2,16,10,6,7,0,3,0,119,11,4,12
1 season,,SAC,NBA,,5,198,,,45%,55%,,-3.9,+18.3,0,2,3,3,0,3,0,34,9,3,6
