Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1999-00,20,CHI,NBA,SF,72,2238,13.4,.491,.252,.368,3.2,13.1,8.1,17.7,2.9,1.3,15.8,21.4,,-0.3,2.6,2.3,.050,,-1.1,0.8,-0.3,1.0
2000-01,21,CHI,NBA,SF,76,2363,13.6,.483,.182,.344,2.9,12.3,7.4,17.6,3.5,1.4,14.5,21.6,,-0.1,2.0,1.9,.039,,-1.1,0.3,-0.7,0.7
2001-02,22,TOT,NBA,SF,55,1642,15.8,.501,.267,.321,5.1,13.8,9.5,14.1,4.5,1.7,14.0,23.5,,0.0,2.7,2.7,.079,,0.6,2.3,2.9,2.0
2001-02,22,CHI,NBA,SF,27,823,18.4,.516,.259,.368,5.5,13.3,9.3,17.8,4.8,2.1,14.5,26.7,,0.2,1.2,1.4,.083,,1.9,2.0,3.9,1.2
2001-02,22,IND,NBA,SF,28,819,13.2,.481,.277,.263,4.7,14.4,9.6,10.3,4.2,1.4,13.4,20.3,,-0.2,1.4,1.3,.075,,-0.7,2.5,1.8,0.8
2002-03,23,IND,NBA,SF,69,2317,17.6,.529,.249,.439,5.0,12.4,8.8,14.9,3.6,1.6,12.6,22.5,,3.2,4.1,7.2,.150,,2.0,2.3,4.3,3.7
2003-04,24,IND,NBA,SF,73,2714,18.2,.511,.218,.395,4.3,12.5,8.4,19.2,3.1,1.4,13.4,26.2,,2.8,5.2,8.0,.141,,1.9,2.3,4.2,4.2
2004-05,25,IND,NBA,SF,7,291,23.5,.608,.143,.429,3.3,14.9,9.2,16.2,2.3,1.6,10.7,26.1,,0.9,0.4,1.3,.219,,3.3,0.7,4.0,0.4
2005-06,26,TOT,NBA,SF,56,2207,15.2,.491,.292,.352,4.0,11.0,7.6,15.8,2.9,1.4,11.6,23.6,,0.5,3.2,3.7,.081,,0.3,1.3,1.6,2.0
2005-06,26,IND,NBA,SF,16,603,18.1,.534,.228,.511,5.1,9.6,7.5,11.1,3.7,1.3,12.9,25.7,,0.4,1.1,1.5,.117,,0.9,2.0,2.9,0.7
2005-06,26,SAC,NBA,SF,40,1604,14.1,.474,.316,.292,3.6,11.5,7.6,17.6,2.6,1.4,11.0,22.8,,0.1,2.1,2.2,.067,,0.0,1.1,1.1,1.2
2006-07,27,SAC,NBA,SF,70,2641,18.5,.538,.250,.399,4.4,16.0,10.1,15.6,2.9,1.3,10.7,23.3,,3.6,3.1,6.7,.122,,1.9,1.4,3.3,3.5
2007-08,28,SAC,NBA,SF,57,2172,18.8,.535,.230,.307,5.6,12.1,8.9,16.2,3.1,1.4,11.9,25.5,,2.4,2.2,4.7,.103,,2.2,0.5,2.7,2.6
2008-09,29,HOU,NBA,SF,69,2452,15.6,.512,.369,.253,3.2,13.4,8.5,16.2,2.3,0.7,10.8,24.5,,1.6,4.0,5.5,.108,,1.1,1.2,2.3,2.7
2009-10,30,LAL,NBA,SF,77,2605,12.1,.514,.400,.251,4.3,9.9,7.1,13.3,2.1,0.6,12.8,16.2,,1.8,3.5,5.3,.098,,0.3,1.2,1.5,2.3
2010-11,31,LAL,NBA,SF,82,2410,11.2,.485,.354,.207,4.9,7.6,6.3,10.7,2.7,1.1,11.1,15.3,,1.2,3.2,4.4,.088,,-0.3,1.4,1.1,1.9
2011-12,32,LAL,NBA,SF,64,1720,11.0,.478,.406,.247,4.8,9.1,7.1,12.5,2.1,1.1,11.8,15.6,,0.9,1.7,2.6,.073,,-0.2,0.7,0.5,1.1
2012-13,33,LAL,NBA,SF,75,2530,12.5,.517,.500,.205,4.5,11.5,8.1,6.9,2.5,1.2,9.8,17.5,,1.9,2.6,4.6,.086,,0.6,0.8,1.4,2.2
2013-14,34,NYK,NBA,SF,29,388,11.7,.469,.383,.113,5.3,12.8,8.9,7.1,3.3,1.8,11.4,20.0,,-0.2,0.4,0.3,.032,,-1.9,-0.1,-2.1,0.0
2015-16,36,LAL,NBA,SF,35,590,8.3,.435,.475,.322,3.4,13.2,8.1,7.2,1.9,1.5,6.9,16.2,,-0.2,0.3,0.1,.008,,-2.8,-1.0,-3.8,-0.3
2016-17,37,LAL,NBA,SF,17,79,0.8,.289,.600,.240,4.0,8.5,6.2,8.6,1.9,2.1,9.8,16.6,,-0.2,0.0,-0.2,-0.109,,-6.1,-1.5,-7.6,-0.1
