Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2008-09,19,KANSAS,35,,94,190,6,15,64,106,,166,38,36,12,57,,258,.495,.400,.604,,7.4,4.7,1.1
2009-10,20,KANSAS,36,889,174,305,12,32,99,150,96,220,37,34,12,48,94,459,.570,.375,.660,24.7,12.8,6.1,1.0
2010-11,21,KANSAS,38,1076,240,421,26,76,148,215,99,290,62,32,24,67,97,654,.570,.342,.688,28.3,17.2,7.6,1.6
