Season,Team,Lg,Salary
2011-12,Houston Rockets,NBA,"$1,823,280"
2012-13,Phoenix Suns,NBA,"$1,959,960"
2013-14,Phoenix Suns,NBA,"$1,987,320"
2014-15,Phoenix Suns,NBA,"$2,943,221"
2015-16,Detroit Pistons,NBA,"$5,000,000"
