Player,Sim,1,2,3,4,5
Marcus Morris,,5.4,4.2,4.0,1.8,-0.2
Gary Trent,89.2,5.5,4.0,3.1,1.7,0.1
Jared Sullinger,88.0,4.8,4.0,3.9,2.7,
Chuck Gilmur,87.9,4.6,4.5,4.3,1.7,-0.1
Randolph Mahaffey,87.3,5.7,4.7,3.7,2.6,
Shandon Anderson,86.7,4.9,4.2,3.9,2.0,1.2
Bob Harris,86.1,5.0,4.3,3.4,1.9,1.0
Michael Brooks,86.0,4.9,4.7,4.5,2.4,0.0
Nate Williams,85.9,4.5,4.3,4.0,2.5,0.4
Walt Budko,85.3,5.6,4.0,2.7,1.5,
Leo Barnhorst,85.3,4.7,4.6,3.6,1.3,
