Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,386,188,25.8,4.0,9.2,.429,1.3,3.5,.358,2.7,5.7,.473,.497,1.4,2.0,.712,1.0,3.2,4.2,1.5,0.7,0.2,1.1,2.0,10.6
3 seasons,,PHO,NBA,,186,42,22.7,3.6,8.3,.435,1.2,3.3,.364,2.4,5.0,.482,.507,1.1,1.7,.666,0.9,3.2,4.1,1.3,0.8,0.2,1.0,2.1,9.5
2 seasons,,DET,NBA,,129,129,34.6,5.2,12.2,.429,1.4,4.1,.350,3.8,8.0,.469,.488,2.2,2.9,.761,1.0,3.8,4.8,2.3,0.8,0.3,1.5,2.1,14.1
2 seasons,,HOU,NBA,,71,17,18.0,2.6,6.4,.412,1.1,3.0,.360,1.6,3.4,.457,.496,0.8,1.2,.663,1.0,2.4,3.3,0.7,0.4,0.3,0.8,1.9,7.1
