Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,386,188,9963,1530,3564,.429,485,1355,.358,1045,2209,.473,.497,551,774,.712,376,1240,1616,587,285,92,443,788,4096
3 seasons,,PHO,NBA,,186,42,4215,670,1540,.435,223,612,.364,447,928,.482,.507,209,314,.666,174,588,762,236,153,38,192,385,1772
2 seasons,,DET,NBA,,129,129,4468,673,1570,.429,186,532,.350,487,1038,.469,.488,287,377,.761,134,485,619,301,103,36,194,271,1819
2 seasons,,HOU,NBA,,71,17,1280,187,454,.412,76,211,.360,111,243,.457,.496,55,83,.663,68,167,235,50,29,18,57,132,505
