Season,Team,Lg,Salary
2009-10,Atlanta Hawks,NBA,"$1,373,880"
2010-11,Atlanta Hawks,NBA,"$1,476,840"
2011-12,Atlanta Hawks,NBA,"$1,579,920"
2012-13,Atlanta Hawks,NBA,"$2,433,077"
2013-14,Atlanta Hawks,NBA,"$8,000,000"
2014-15,Atlanta Hawks,NBA,"$8,000,000"
2015-16,Atlanta Hawks,NBA,"$8,000,000"
