Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2002-03,22,GSW,NBA,SF,82,1305,12.5,.505,.360,.240,5.4,11.9,8.7,12.6,2.1,1.0,15.7,17.8,,1.1,0.4,1.5,.055,,0.1,-1.3,-1.3,0.2
2003-04,23,GSW,NBA,SF,75,2336,15.1,.547,.353,.257,4.2,17.2,10.7,16.1,1.6,0.4,15.1,18.6,,3.0,2.2,5.2,.107,,1.3,0.5,1.8,2.2
2004-05,24,GSW,NBA,SF,79,2570,14.5,.539,.305,.190,3.9,15.0,9.2,13.1,1.6,0.7,11.9,19.1,,2.7,2.2,4.9,.091,,0.2,0.1,0.3,1.5
2005-06,25,GSW,NBA,SF,81,2578,12.5,.503,.319,.309,3.3,14.2,8.6,15.0,1.2,0.9,11.5,18.1,,1.9,2.3,4.2,.077,,-0.7,0.4,-0.3,1.1
2006-07,26,TOT,NBA,SG-PF,82,2580,14.1,.542,.264,.316,3.6,15.5,9.4,14.2,1.6,0.6,13.3,19.0,,2.6,2.5,5.1,.095,,-0.1,0.3,0.2,1.4
2006-07,26,GSW,NBA,PF,39,1051,14.6,.538,.281,.273,4.1,15.7,9.8,16.7,1.8,0.9,14.6,19.7,,1.0,0.9,1.9,.086,,-0.3,0.0,-0.3,0.4
2006-07,26,IND,NBA,SG,43,1529,13.8,.544,.250,.350,3.3,15.4,9.2,12.4,1.6,0.5,12.3,18.5,,1.6,1.6,3.2,.102,,0.1,0.4,0.6,1.0
2007-08,27,IND,NBA,SG,82,2953,17.3,.605,.348,.361,2.1,13.7,7.8,16.1,1.4,0.8,12.8,21.8,,5.9,2.6,8.5,.138,,2.5,-0.4,2.1,3.1
2008-09,28,IND,NBA,SG,18,495,14.4,.520,.388,.280,3.1,12.1,7.6,14.2,1.2,1.3,12.7,26.3,,0.1,0.4,0.5,.048,,-0.1,-2.0,-2.1,0.0
2009-10,29,IND,NBA,SF,67,1486,13.1,.531,.423,.283,1.8,15.6,8.7,11.3,1.3,0.7,10.3,20.7,,0.8,1.5,2.3,.075,,-0.9,-1.0,-1.9,0.0
2010-11,30,IND,NBA,SG,61,1683,14.6,.593,.488,.240,1.9,16.2,9.1,10.1,1.2,1.3,10.7,16.9,,2.6,1.9,4.5,.129,,1.1,0.2,1.3,1.4
2011-12,31,MIL,NBA,SF,55,1445,16.6,.597,.413,.284,2.2,13.7,7.8,13.0,1.0,0.4,9.3,19.0,,3.5,0.9,4.4,.146,,2.6,-1.7,1.0,1.1
2012-13,32,MIL,NBA,SF,75,1943,13.6,.577,.479,.205,1.7,14.9,8.0,11.5,1.0,1.3,11.7,17.3,,2.7,1.7,4.4,.109,,0.5,-0.6,-0.1,0.9
2013-14,33,CHI,NBA,SF,82,2584,12.6,.549,.419,.212,2.1,13.0,7.6,12.3,1.3,1.4,11.3,17.0,,2.4,4.1,6.5,.121,,-0.3,1.1,0.7,1.8
2014-15,34,CHI,NBA,SF,63,1838,11.6,.573,.547,.181,1.7,12.7,7.3,9.7,1.1,0.8,10.4,14.2,,2.4,1.7,4.1,.108,,0.6,-0.2,0.4,1.1
2015-16,35,CHI,NBA,SF,31,703,9.1,.543,.527,.197,1.2,11.0,6.2,8.1,1.0,1.0,11.3,14.4,,0.4,0.5,0.9,.063,,-1.2,-0.9,-2.1,0.0
2016-17,36,TOT,NBA,SF,35,583,9.9,.572,.612,.197,2.3,12.4,7.4,8.4,0.9,0.6,10.8,13.9,,0.6,0.5,1.0,.086,,-0.9,-1.0,-1.9,0.0
2016-17,36,CLE,NBA,SF,23,366,7.7,.539,.633,.211,1.5,12.3,7.0,7.7,0.8,0.4,12.5,13.4,,0.1,0.3,0.4,.054,,-2.0,-1.1,-3.1,-0.1
2016-17,36,ATL,NBA,SF,12,217,13.7,.621,.581,.177,3.6,12.6,8.1,9.7,1.1,0.8,8.2,14.6,,0.4,0.2,0.6,.140,,0.8,-0.8,0.0,0.1
