Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,24,SAS,NBA,PF,13,526,,,,65%,35%,5.9,38.8,20,19,11,20,,6,0,114,53,11,26
2001-02,25,SAS,NBA,PF,9,380,,,,19%,81%,8.3,23.3,19,10,8,13,,4,0,100,45,7,14
2002-03,26,SAS,NBA,PF,24,1021,,,,50%,50%,9.1,23.1,35,21,20,51,,8,0,287,98,19,31
2003-04,27,SAS,NBA,PF,10,405,,,,53%,47%,3.2,-2.3,13,21,8,20,,3,0,71,38,6,11
2004-05,28,SAS,NBA,PF,23,869,,,,45%,55%,3.3,-5.3,17,29,16,35,,11,0,156,96,23,36
2005-06,29,SAS,NBA,PF,13,493,,,,18%,82%,5.3,13.1,9,16,9,38,,6,0,103,66,23,16
2006-07,30,SAS,NBA,C,20,736,,,,22%,78%,5.5,5.2,6,28,25,40,,10,0,152,72,9,32
2007-08,31,SAS,NBA,C,17,666,,,,,100%,-0.1,2.6,11,21,9,18,,7,0,134,58,13,29
2008-09,32,SAS,NBA,C,5,164,,,,,100%,-8.9,-4.5,5,1,1,5,,1,0,36,15,4,5
2009-10,33,SAS,NBA,C,10,373,,,,,100%,-1.1,14.1,8,9,7,16,,1,0,54,35,9,14
2010-11,34,SAS,NBA,C,6,212,,,,,100%,-4.5,-3.3,8,5,5,8,0,5,0,37,7,0,3
2011-12,35,SAS,NBA,C,14,463,,,,,100%,14.5,22.9,6,12,3,16,1,2,0,91,27,8,23
2012-13,36,SAS,NBA,C,21,735,,,,,100%,5.9,-4.9,21,13,8,27,2,5,1,91,45,11,21
2013-14,37,SAS,NBA,C,23,752,,,,,100%,9.9,-0.8,11,10,5,31,0,4,1,100,47,10,21
2014-15,38,SAS,NBA,C,7,250,,,,36%,64%,3.3,-3.0,3,2,2,17,0,1,4,55,16,3,9
2015-16,39,SAS,NBA,C,10,218,,,,2%,98%,16.6,6.8,1,8,2,13,0,1,0,30,11,3,8
