Player,Sim,1,2,3,4,5,6,7
Quincy Acy,,2.5,1.7,1.5,1.1,,,
James Hardy,89.1,2.5,1.8,1.3,0.7,,,
Al Thornton,88.6,2.2,1.6,1.3,1.1,,,
Jon Leuer,86.3,2.7,2.0,1.4,1.3,0.2,,
Brady Walker,85.9,2.8,1.9,1.2,1.0,,,
Sam Mack,84.6,2.8,1.9,1.3,1.1,0.3,0.0,-0.1
Shellie McMillon,83.5,2.5,2.2,1.7,1.7,,,
Simmie Hill,83.5,3.1,1.6,1.2,1.0,,,
Ronald Thomas,83.3,2.7,2.0,1.8,0.8,,,
Wesley Johnson,83.2,2.6,1.9,1.7,1.3,0.6,0.0,
Rory White,82.1,2.6,1.5,1.0,1.0,0.4,,
