Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
Career,,,129,3563,562,1108,2,7,440,674,,908,87,91,251,,,1566,.507,.286,.653,27.6,12.1,7.0,0.7
