Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,209,6611,.409,10.3,.832,.329,.251,.104,.147,.168,.441,.573,.375,.353,.322,.252,.274,.034,83,.770,.140,.333,4,0
2 seasons,,PHI,NBA,,111,3805,.396,10.9,.800,.326,.241,.082,.151,.200,.429,.578,.331,.346,.310,.261,.240,.028,44,.747,.084,.321,2,0
2 seasons,,MIL,NBA,,79,2407,.444,8.7,.904,.356,.262,.136,.151,.096,.467,.560,.442,.410,.338,.229,.302,.049,36,.789,.265,.318,2,0
1 season,,CHI,NBA,,19,399,.361,11.9,.771,.208,.306,.174,.083,.229,.405,.600,.432,.120,.417,.212,.489,.021,3,1.000,.394,.385,0,0
