Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,71,1,597,6.8,12.1,.562,0.0,0.0,,6.8,12.1,.562,4.5,6.5,.699,4.2,7.5,11.7,1.1,1.4,4.1,3.4,9.1,18.1,,108,102
1 season,,MIN,NBA,,30,0,284,8.7,13.7,.640,0.0,0.0,,8.7,13.7,.640,3.8,6.2,.618,3.6,7.3,10.9,1.5,1.3,5.1,2.4,8.9,21.3,,119,101
2 seasons,,POR,NBA,,30,1,199,4.9,11.1,.439,0.0,0.0,,4.9,11.1,.439,6.2,8.1,.767,5.1,7.0,12.1,0.8,1.1,3.8,4.0,10.2,15.9,,101,105
1 season,,NOH,NBA,,7,0,82,6.0,11.9,.500,0.0,0.0,,6.0,11.9,.500,3.3,4.6,.714,4.6,9.9,14.6,0.7,3.3,0.7,5.3,8.6,15.2,,88,100
1 season,,BOS,NBA,,4,0,32,3.3,5.0,.667,0.0,0.0,,3.3,5.0,.667,3.3,3.3,1.000,1.7,6.6,8.3,1.7,0.0,5.0,3.3,5.0,10.0,,109,100
