Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,71,1,597,77,137,.562,0,0,,77,137,.562,.562,51,73,.699,47,85,132,13,16,46,38,103,205
1 season,,MIN,NBA,,30,0,284,48,75,.640,0,0,,48,75,.640,.640,21,34,.618,20,40,60,8,7,28,13,49,117
2 seasons,,POR,NBA,,30,1,199,18,41,.439,0,0,,18,41,.439,.439,23,30,.767,19,26,45,3,4,14,15,38,59
1 season,,NOH,NBA,,7,0,82,9,18,.500,0,0,,9,18,.500,.500,5,7,.714,7,15,22,1,5,1,8,13,23
1 season,,BOS,NBA,,4,0,32,2,3,.667,0,0,,2,3,.667,.667,2,2,1.000,1,4,5,1,0,3,2,3,6
