Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,22,CHI,NBA,SG,78,47,28.7,3.4,8.1,.425,0.8,2.1,.364,2.7,5.9,.447,.473,1.1,1.5,.763,0.8,2.4,3.3,2.2,0.7,0.6,1.3,2.4,8.7
2002-03,23,CHI,NBA,SG,82,53,24.4,1.8,4.8,.367,0.2,0.5,.325,1.6,4.3,.372,.384,0.5,0.7,.745,0.5,2.7,3.1,1.8,0.5,0.7,1.0,2.4,4.2
2003-04,24,MIN,NBA,SG,81,74,28.0,2.2,4.7,.465,0.0,0.2,.308,2.1,4.5,.470,.470,0.6,0.8,.787,0.8,2.3,3.2,1.6,0.4,0.7,0.6,2.5,5.0
2004-05,25,MIN,NBA,SG,82,51,25.2,2.7,5.8,.474,0.0,0.1,.091,2.7,5.7,.483,.475,1.1,1.4,.789,1.0,1.7,2.7,1.6,0.4,0.4,0.8,2.4,6.6
2005-06,26,MIN,NBA,SG,77,67,32.6,3.7,8.0,.464,0.1,0.3,.304,3.6,7.7,.470,.470,1.7,2.3,.744,1.1,1.7,2.8,2.6,0.6,0.4,1.6,2.6,9.2
2006-07,27,MIN,NBA,SG,76,68,29.3,2.9,5.8,.490,0.1,0.3,.240,2.8,5.5,.505,.497,0.9,1.2,.783,1.1,2.1,3.2,2.7,0.3,0.3,1.1,1.9,6.7
2007-08,28,TOT,NBA,SG,63,6,12.3,0.9,2.1,.422,0.0,0.1,.222,0.9,2.0,.437,.430,0.1,0.2,.700,0.3,1.0,1.3,0.7,0.2,0.0,0.3,1.4,2.0
2007-08,28,DAL,NBA,SG,37,6,12.5,1.0,2.2,.463,0.0,0.1,.250,1.0,2.1,.474,.469,0.0,0.1,.500,0.3,0.9,1.2,0.7,0.2,0.0,0.4,1.5,2.1
2007-08,28,NJN,NBA,SG,26,0,11.9,0.8,2.1,.364,0.0,0.2,.200,0.7,1.9,.380,.373,0.2,0.3,.750,0.3,1.2,1.5,0.6,0.2,0.1,0.3,1.3,1.8
2008-09,29,NJN,NBA,SF,53,31,20.6,1.6,3.6,.450,0.0,0.2,.250,1.6,3.5,.459,.455,0.4,0.5,.800,0.9,1.8,2.8,1.0,0.4,0.3,0.6,1.7,3.7
2009-10,30,NJN,NBA,SF,52,31,21.3,1.7,4.2,.411,0.0,0.1,.000,1.7,4.1,.421,.411,1.0,1.3,.754,1.1,1.8,2.9,1.0,0.3,0.2,0.9,1.8,4.5
