Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,96,24,1317,4.4,11.0,.399,0.3,1.4,.235,4.1,9.6,.422,1.6,2.4,.678,2.0,6.0,8.0,1.7,1.1,0.7,2.4,5.1,10.7
3 seasons,,MIN,NBA,,93,24,1298,4.4,11.0,.401,0.3,1.4,.240,4.1,9.6,.424,1.6,2.4,.682,2.0,6.0,8.0,1.7,1.1,0.7,2.4,5.1,10.8
1 season,,ATL,NBA,,3,0,19,3.8,13.3,.286,0.0,1.9,.000,3.8,11.4,.333,1.9,3.8,.500,1.9,5.7,7.6,0.0,1.9,0.0,0.0,7.6,9.5
