Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2001-02,26,MIA,NBA,PG,15,0,119,6.9,19.8,.349,3.7,9.7,.381,3.2,10.2,.318,1.8,3.2,.571,0.9,5.5,6.5,8.8,2.8,0.5,6.0,7.8,19.4,,86,99
2002-03,27,MIA,NBA,PG,78,8,1722,6.9,18.6,.373,2.1,7.2,.294,4.8,11.3,.423,3.3,4.5,.732,0.8,3.9,4.7,7.8,2.0,0.2,3.4,5.6,19.3,,96,104
2003-04,28,TOT,NBA,PG,81,55,2196,6.5,15.6,.414,2.5,6.7,.377,3.9,8.9,.441,2.4,3.0,.811,0.7,4.9,5.6,8.1,2.3,0.1,2.9,3.7,17.9,,107,103
2003-04,28,BOS,NBA,PG,55,55,1684,6.5,15.6,.418,2.6,6.9,.381,3.9,8.7,.447,2.3,2.9,.800,0.6,4.8,5.4,7.5,2.1,0.1,2.5,3.5,18.0,,109,106
2003-04,28,DET,NBA,PG,26,0,512,6.3,15.7,.401,2.1,5.9,.364,4.2,9.8,.424,2.9,3.4,.844,0.9,5.3,6.2,10.1,2.8,0.1,4.4,4.6,17.6,,101,96
2004-05,29,TOT,NBA,PG,74,5,1859,9.5,21.5,.441,2.9,7.4,.386,6.6,14.1,.470,3.1,4.2,.752,1.0,5.0,6.0,7.5,1.9,0.2,3.0,5.0,25.0,,108,108
2004-05,29,MIL,NBA,PG,47,0,1167,9.3,20.8,.446,2.6,6.9,.382,6.7,14.0,.477,3.0,4.1,.744,1.0,4.5,5.5,8.4,1.8,0.2,3.6,5.2,24.2,,107,111
2004-05,29,HOU,NBA,PG,27,5,692,9.8,22.7,.433,3.3,8.4,.393,6.6,14.4,.457,3.3,4.3,.764,0.9,5.8,6.7,6.1,2.0,0.2,2.0,4.7,26.3,,111,103
2005-06,30,TOR,NBA,PG,79,79,2925,10.4,22.1,.469,3.0,6.9,.442,7.3,15.2,.481,5.1,6.1,.837,0.8,3.9,4.7,8.3,1.3,0.1,3.7,3.9,28.9,,115,115
2006-07,31,MIN,NBA,PG,82,65,2069,7.6,17.9,.422,2.0,5.5,.372,5.5,12.4,.445,3.9,4.7,.837,0.6,3.5,4.2,7.6,1.4,0.2,3.3,4.4,21.1,,105,111
2007-08,32,TOT,NBA,PG,54,1,720,7.5,21.4,.348,2.3,7.2,.320,5.2,14.3,.363,2.9,3.5,.813,1.0,4.1,5.1,4.4,1.6,0.1,2.7,4.1,20.1,,93,106
2007-08,32,HOU,NBA,PG,33,1,537,7.8,22.4,.350,2.4,7.3,.324,5.4,15.0,.362,3.3,4.2,.786,1.1,4.1,5.1,5.3,1.7,0.2,2.9,4.4,21.3,,94,105
2007-08,32,NOH,NBA,PG,21,0,183,6.4,18.7,.344,2.0,6.7,.304,4.4,12.0,.366,1.8,1.8,1.000,0.9,4.1,5.0,1.8,1.2,0.0,2.0,3.5,16.6,,88,110
2008-09,33,TOT,NBA,PG,61,50,1649,6.3,16.5,.383,2.2,5.9,.375,4.1,10.6,.388,2.2,2.6,.829,0.8,3.5,4.3,6.4,1.4,0.2,3.0,3.5,17.0,,99,117
2008-09,33,NOH,NBA,PG,8,0,74,5.9,18.5,.320,2.2,3.0,.750,3.7,15.5,.238,0.7,1.5,.500,0.7,4.4,5.2,5.9,1.5,0.0,2.2,5.2,14.8,,86,110
2008-09,33,WAS,NBA,PG,53,50,1575,6.3,16.4,.387,2.2,6.0,.367,4.1,10.3,.398,2.2,2.7,.838,0.8,3.4,4.2,6.5,1.4,0.2,3.0,3.4,17.1,,99,117
2009-10,34,WAS,NBA,PG,4,0,46,6.8,22.8,.300,2.3,6.8,.333,4.6,15.9,.286,4.6,9.1,.500,1.1,2.3,3.4,5.7,3.4,0.0,5.7,3.4,20.5,,76,109
2011-12,36,CHI,NBA,PG,11,0,120,9.0,22.0,.408,2.7,4.5,.600,6.3,17.5,.359,3.1,3.6,.875,0.9,3.6,4.5,13.0,1.8,0.9,6.3,9.0,23.8,,101,101
2012-13,37,DAL,NBA,PG,45,23,862,6.0,16.0,.373,2.8,7.4,.384,3.1,8.6,.363,1.4,1.7,.793,0.5,3.7,4.3,8.2,1.5,0.2,3.3,5.6,16.2,,97,110
2013-14,38,CHI,NBA,PG,11,0,77,3.5,14.5,.238,0.7,3.5,.200,2.8,11.1,.250,0.0,1.4,.000,0.0,4.8,4.8,11.7,1.4,0.0,3.5,7.6,7.6,,70,104
