Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,595,286,14364,7.9,18.9,.417,2.5,6.7,.379,5.3,12.2,.437,3.3,4.1,.802,0.8,4.1,4.9,7.6,1.7,0.1,3.3,4.4,21.6,,105,110
2 seasons,,MIA,NBA,,93,8,1841,6.9,18.6,.371,2.2,7.4,.301,4.7,11.3,.417,3.2,4.4,.725,0.8,4.0,4.8,7.9,2.1,0.2,3.6,5.7,19.3,,95,104
1 season,,MIN,NBA,,82,65,2069,7.6,17.9,.422,2.0,5.5,.372,5.5,12.4,.445,3.9,4.7,.837,0.6,3.5,4.2,7.6,1.4,0.2,3.3,4.4,21.1,,105,111
1 season,,TOR,NBA,,79,79,2925,10.4,22.1,.469,3.0,6.9,.442,7.3,15.2,.481,5.1,6.1,.837,0.8,3.9,4.7,8.3,1.3,0.1,3.7,3.9,28.9,,115,115
2 seasons,,HOU,NBA,,60,6,1229,8.9,22.6,.397,2.9,7.9,.365,6.1,14.7,.414,3.3,4.2,.773,1.0,5.0,6.0,5.8,1.8,0.2,2.4,4.5,24.1,,104,104
2 seasons,,WAS,NBA,,57,50,1621,6.3,16.6,.383,2.2,6.1,.366,4.1,10.5,.393,2.3,2.9,.807,0.8,3.4,4.2,6.4,1.5,0.2,3.1,3.4,17.2,,98,117
1 season,,BOS,NBA,,55,55,1684,6.5,15.6,.418,2.6,6.9,.381,3.9,8.7,.447,2.3,2.9,.800,0.6,4.8,5.4,7.5,2.1,0.1,2.5,3.5,18.0,,109,106
1 season,,MIL,NBA,,47,0,1167,9.3,20.8,.446,2.6,6.9,.382,6.7,14.0,.477,3.0,4.1,.744,1.0,4.5,5.5,8.4,1.8,0.2,3.6,5.2,24.2,,107,111
1 season,,DAL,NBA,,45,23,862,6.0,16.0,.373,2.8,7.4,.384,3.1,8.6,.363,1.4,1.7,.793,0.5,3.7,4.3,8.2,1.5,0.2,3.3,5.6,16.2,,97,110
2 seasons,,NOH,NBA,,29,0,257,6.3,18.6,.337,2.1,5.6,.370,4.2,13.0,.323,1.5,1.7,.875,0.8,4.2,5.0,2.9,1.3,0.0,2.1,4.0,16.1,,87,110
1 season,,DET,NBA,,26,0,512,6.3,15.7,.401,2.1,5.9,.364,4.2,9.8,.424,2.9,3.4,.844,0.9,5.3,6.2,10.1,2.8,0.1,4.4,4.6,17.6,,101,96
2 seasons,,CHI,NBA,,22,0,197,6.8,19.0,.357,1.9,4.1,.467,4.9,15.0,.327,1.9,2.7,.700,0.5,4.1,4.6,12.5,1.6,0.5,5.2,8.4,17.4,,92,102
