Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,595,14364,14.0,.521,.353,.218,1.7,9.1,5.4,24.6,1.7,0.2,13.7,21.0,,14.2,8.2,22.3,.075,,0.9,-1.9,-1.0,3.7
2 seasons,,MIA,NBA,,93,1841,11.6,.468,.396,.237,1.7,8.7,5.1,26.0,2.1,0.3,14.9,20.8,,0.0,1.8,1.8,.048,,-0.5,-1.1,-1.6,0.2
1 season,,MIN,NBA,,82,2069,13.3,.528,.306,.262,1.5,7.8,4.7,23.7,1.4,0.3,14.1,20.5,,1.8,1.1,2.8,.065,,0.0,-2.3,-2.3,-0.2
1 season,,TOR,NBA,,79,2925,19.8,.583,.311,.275,1.8,9.5,5.5,28.2,1.3,0.1,13.0,25.0,,7.7,-0.1,7.6,.125,,4.8,-2.9,1.9,2.9
2 seasons,,HOU,NBA,,60,1229,14.0,.492,.350,.188,2.2,10.6,6.5,19.0,1.8,0.2,8.9,23.2,,0.9,1.7,2.7,.104,,0.2,-0.6,-0.4,0.5
2 seasons,,WAS,NBA,,57,1621,9.7,.483,.365,.173,1.8,7.7,4.7,19.1,1.5,0.3,14.9,18.1,,-0.2,0.0,-0.2,-0.007,,-1.3,-2.6,-4.0,-0.8
1 season,,BOS,NBA,,55,1684,14.4,.533,.443,.186,1.4,10.4,6.0,24.4,2.1,0.1,13.1,17.1,,2.6,1.2,3.8,.108,,1.4,-1.2,0.1,0.9
1 season,,MIL,NBA,,47,1167,16.0,.535,.330,.196,2.3,10.0,6.1,27.6,1.8,0.3,13.8,22.6,,1.5,0.5,2.0,.084,,2.5,-1.9,0.6,0.8
1 season,,DAL,NBA,,45,862,9.5,.481,.461,.107,1.2,8.0,4.7,23.7,1.5,0.3,16.2,17.9,,0.0,0.5,0.4,.024,,-1.3,-2.2,-3.4,-0.3
2 seasons,,NOH,NBA,,29,257,5.7,.416,.303,.090,1.8,9.3,5.5,8.4,1.3,0.0,9.8,18.7,,-0.3,0.2,-0.1,-0.022,,-5.1,-2.2,-7.3,-0.3
1 season,,DET,NBA,,26,512,14.3,.512,.374,.218,1.8,11.1,6.6,32.0,2.8,0.1,20.3,18.4,,0.4,1.0,1.4,.130,,0.1,0.1,0.2,0.3
2 seasons,,CHI,NBA,,22,197,9.0,.430,.214,.143,1.2,8.4,4.9,37.6,1.6,0.7,20.3,21.7,,-0.1,0.3,0.2,.039,,-3.9,-2.0,-5.9,-0.2
