Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,595,286,14364,5.4,12.9,.417,1.7,4.5,.379,3.6,8.3,.437,2.3,2.8,.802,0.5,2.8,3.3,5.2,1.1,0.1,2.2,3.0,14.7
2 seasons,,MIA,NBA,,93,8,1841,4.6,12.3,.371,1.5,4.9,.301,3.1,7.4,.417,2.1,2.9,.725,0.5,2.6,3.2,5.2,1.4,0.1,2.4,3.8,12.7
1 season,,MIN,NBA,,82,65,2069,5.2,12.2,.422,1.4,3.7,.372,3.8,8.5,.445,2.7,3.2,.837,0.4,2.4,2.8,5.2,1.0,0.1,2.2,3.0,14.4
1 season,,TOR,NBA,,79,79,2925,7.1,15.1,.469,2.1,4.7,.442,5.0,10.4,.481,3.5,4.2,.837,0.6,2.7,3.2,5.7,0.9,0.0,2.5,2.6,19.7
2 seasons,,HOU,NBA,,60,6,1229,6.0,15.1,.397,1.9,5.3,.365,4.1,9.8,.414,2.2,2.8,.773,0.7,3.4,4.0,3.9,1.2,0.1,1.6,3.0,16.1
2 seasons,,WAS,NBA,,57,50,1621,4.3,11.3,.383,1.5,4.1,.366,2.8,7.2,.393,1.6,2.0,.807,0.6,2.3,2.9,4.4,1.0,0.1,2.1,2.3,11.7
1 season,,BOS,NBA,,55,55,1684,4.6,10.9,.418,1.8,4.8,.381,2.7,6.1,.447,1.6,2.0,.800,0.4,3.3,3.8,5.2,1.5,0.0,1.8,2.4,12.6
1 season,,MIL,NBA,,47,0,1167,6.3,14.2,.446,1.8,4.7,.382,4.5,9.5,.477,2.1,2.8,.744,0.7,3.1,3.8,5.7,1.2,0.1,2.5,3.5,16.5
1 season,,DAL,NBA,,45,23,862,4.2,11.3,.373,2.0,5.2,.384,2.2,6.1,.363,1.0,1.2,.793,0.4,2.6,3.0,5.8,1.1,0.1,2.3,4.0,11.4
2 seasons,,NOH,NBA,,29,0,257,4.2,12.5,.337,1.4,3.8,.370,2.8,8.7,.323,1.0,1.1,.875,0.6,2.8,3.4,2.0,0.8,0.0,1.4,2.7,10.8
1 season,,DET,NBA,,26,0,512,4.1,10.3,.401,1.4,3.9,.364,2.7,6.5,.424,1.9,2.3,.844,0.6,3.5,4.1,6.7,1.8,0.1,2.9,3.0,11.6
2 seasons,,CHI,NBA,,22,0,197,4.6,12.8,.357,1.3,2.7,.467,3.3,10.1,.327,1.3,1.8,.700,0.4,2.7,3.1,8.4,1.1,0.4,3.5,5.7,11.7
