Player,Sim,1,2,3,4,5
Jorge Gutierrez,,0.3,0.3,0.2,,
Xavier Henry,86.2,0.3,0.2,0.2,0.0,-0.1
Drew Barry,74.4,0.3,0.2,0.1,,
Kennard Winchester,67.9,0.5,0.4,0.3,,
Elliot Williams,65.9,0.3,0.3,0.1,0.0,
Lance Blanks,65.7,0.4,0.2,0.1,,
Rusty LaRue,63.6,0.3,0.3,0.1,-0.1,-0.1
Milt Williams,61.5,0.4,0.2,0.1,0.1,
Anthony Roberson,59.4,0.2,0.2,0.1,,
Corey Gaines,58.9,0.6,0.3,0.2,0.1,-0.1
Darrin Hancock,56.9,0.5,0.4,0.2,,
