Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2008-09,20,NJN,NBA,C,82,2501,.531,5.7,.998,.520,.238,.118,.121,.002,.532,.661,.393,.350,.431,.000,.645,.164,130,,.000,,0,0
2009-10,21,NJN,NBA,C,82,3027,.499,6.6,.998,.476,.220,.124,.179,.002,.500,.611,.468,.371,.332,.000,.568,.125,126,,.000,,0,0
2010-11,22,NJN,NBA,C,82,2889,.492,8.4,.999,.242,.437,.150,.170,.001,.492,.625,.495,.398,.381,.000,.637,.072,87,,.000,,0,0
2011-12,23,NJN,NBA,C,5,136,.494,7.5,1.000,.260,.468,.117,.156,.000,.494,.550,.528,.556,.250,,.553,.039,2,,,,0,0
2012-13,24,BRK,NBA,C,74,2253,.521,7.4,.999,.376,.329,.131,.164,.001,.522,.698,.422,.427,.391,.000,.625,.091,97,,1.000,.000,0,0
2013-14,25,BRK,NBA,C,17,533,.563,7.8,.996,.328,.367,.135,.166,.004,.566,.680,.500,.484,.553,.000,.605,.057,12,,1.000,.000,0,0
2014-15,26,BRK,NBA,C,72,2100,.513,8.4,.990,.309,.340,.153,.187,.010,.517,.662,.458,.470,.422,.100,.648,.040,37,1.000,.400,.000,0,0
2015-16,27,BRK,NBA,C,73,2457,.511,7.8,.988,.324,.322,.189,.152,.012,.515,.637,.477,.452,.415,.143,.591,.050,53,1.000,.214,.000,0,0
2016-17,28,BRK,NBA,C,44,1290,.467,12.5,.658,.231,.317,.089,.022,.342,.530,.641,.500,.400,.333,.346,.441,.041,27,.975,.152,.371,0,0
