Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012-13,24,BRK,NBA,C,7,7,263,7.9,16.8,.472,0.1,0.1,1.000,7.8,16.7,.467,5.3,6.0,.886,4.0,3.1,7.1,1.4,0.8,2.9,2.2,2.7,21.4
2014-15,26,BRK,NBA,C,6,6,234,6.6,13.4,.494,0.0,0.0,,6.6,13.4,.494,5.1,6.2,.825,3.1,5.2,8.3,0.8,0.6,2.0,0.9,2.8,18.3
