Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2006-07,18,STANFORD,26,654,140,282,3,15,45,65,,156,20,11,45,,,328,.496,.200,.692,25.2,12.6,6.0,0.8
2007-08,19,STANFORD,27,831,184,393,0,6,153,194,,221,37,16,56,58,,521,.468,.000,.789,30.8,19.3,8.2,1.4
