Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2008-09,20,PHO,NBA,C,60,614,11.6,.566,.007,.496,10.3,12.1,11.2,1.8,0.9,4.9,14.4,14.0,,0.6,0.4,1.1,.083,,-2.1,-0.2,-2.3,0.0
2009-10,21,PHO,NBA,C,51,986,17.6,.621,.000,.430,12.6,15.6,14.2,1.1,0.5,3.8,10.6,17.3,,2.5,0.8,3.2,.158,,0.3,-1.2,-1.0,0.3
2010-11,22,PHO,NBA,C,67,991,13.9,.539,.000,.280,9.5,15.6,12.6,1.3,0.9,3.4,10.7,20.4,,0.8,0.8,1.5,.074,,-3.3,-1.6,-4.9,-0.7
2011-12,23,PHO,NBA,C,64,895,15.2,.526,.000,.520,11.5,14.8,13.2,3.4,1.0,4.8,11.5,18.9,,1.2,0.9,2.1,.115,,-1.8,0.7,-1.1,0.2
2012-13,24,NOH,NBA,C,82,2136,18.9,.573,.000,.288,12.4,13.4,12.9,5.3,0.8,5.0,12.0,20.0,,4.4,1.2,5.6,.126,,0.8,0.3,1.1,1.7
2013-14,25,POR,NBA,C,82,2603,17.7,.605,.002,.376,13.6,15.3,14.5,4.2,0.5,3.7,10.1,14.0,,7.0,2.6,9.5,.176,,1.4,1.6,3.0,3.3
2014-15,26,POR,NBA,C,59,1638,16.2,.574,.002,.291,12.7,13.1,12.9,5.1,0.5,3.7,12.9,15.5,,3.2,1.9,5.1,.150,,0.1,2.0,2.1,1.7
2015-16,27,NYK,NBA,C,82,2219,17.6,.574,.002,.243,13.4,16.2,14.8,8.5,0.4,4.4,15.4,17.7,,3.7,2.1,5.8,.126,,0.1,1.3,1.4,1.9
2016-17,28,CHI,NBA,C,51,1438,14.7,.510,.002,.144,12.5,13.9,13.2,4.8,0.3,4.5,9.6,15.7,,1.5,1.5,3.0,.101,,-1.5,1.1,-0.4,0.6
