Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,18,403,,36%,36%,28%,,-0.6,+0.7,10,5,3,14,0,3,1,55,11,6,3
2 seasons,,BRK,NBA,,18,403,,36%,36%,28%,,-0.6,+0.7,10,5,3,14,0,3,1,55,11,6,3
