Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2013-14,31,BRK,NBA,SF,12,2,261,5.3,13.2,.403,1.9,6.6,.290,3.4,6.6,.516,2.6,3.8,.667,2.1,4.7,6.8,3.2,2.1,0.0,2.1,6.8,15.1,,104,113
2014-15,32,BRK,NBA,SG,6,0,142,9.0,14.7,.610,3.6,5.8,.625,5.4,9.0,.600,2.2,3.2,.667,0.7,6.8,7.6,2.5,1.4,0.4,2.9,3.2,23.7,,121,108
