Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,832,611,29.7,4.2,9.0,.469,0.5,1.6,.312,3.7,7.4,.502,.496,3.0,4.2,.709,1.4,4.4,5.8,2.1,1.4,0.8,1.8,2.2,11.9
7 seasons,,CHA,NBA,,454,445,36.8,5.7,11.9,.477,0.6,1.8,.322,5.1,10.1,.505,.502,4.4,6.1,.726,1.7,5.8,7.5,2.4,1.8,1.2,2.3,2.8,16.4
3 seasons,,SAC,NBA,,138,9,9.7,1.4,3.2,.441,0.0,0.1,.077,1.4,3.1,.452,.442,0.5,1.0,.507,0.9,1.2,2.1,0.5,0.4,0.3,0.5,1.1,3.4
2 seasons,,BOS,NBA,,90,16,18.9,1.4,2.9,.492,0.2,0.7,.299,1.2,2.2,.558,.530,0.6,1.3,.457,0.6,2.4,3.0,1.7,1.0,0.2,1.3,1.1,3.7
2 seasons,,"NJN,BRK",NBA,,85,84,31.2,3.1,7.8,.403,0.8,2.5,.307,2.4,5.2,.449,.453,2.1,3.0,.693,1.1,3.9,5.0,2.7,1.4,0.7,1.6,1.8,9.1
2 seasons,,POR,NBA,,65,57,35.8,5.2,10.8,.482,0.8,2.7,.298,4.4,8.0,.545,.520,3.0,3.9,.773,1.6,5.4,7.0,2.6,1.7,0.6,2.1,2.6,14.2
