Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2001-02,19,SAC,NBA,SF,54,430,,32%,60%,8%,,+2.3,-6.4,7,8,7,20,,4,,61,21,6,21
2002-03,20,SAC,NBA,SF,47,571,,31%,66%,3%,,+3.4,-3.8,9,19,16,31,,11,,57,32,4,18
2003-04,21,SAC,NBA,SF,37,337,,18%,79%,3%,,-3.3,-9.6,4,3,1,17,,1,,41,12,2,9
2004-05,22,CHA,NBA,SF,70,2147,,11%,82%,7%,,-4.1,+5.0,66,45,48,76,,26,,297,118,31,65
2005-06,23,CHA,NBA,SF,55,1895,,1%,69%,29%,2%,-1.8,+4.9,28,28,43,57,,24,,218,143,42,64
2006-07,24,CHA,NBA,SF,72,2640,,21%,60%,19%,,-4.5,-1.9,52,56,52,95,,30,,410,216,56,112
2007-08,25,CHA,NBA,PF,62,2376,,1%,44%,54%,1%,-2.9,+5.1,76,51,53,76,,34,,491,209,53,85
2008-09,26,CHA,NBA,SF,71,2669,,6%,88%,6%,,+1.0,+7.4,55,40,53,81,,38,,422,209,46,103
2009-10,27,CHA,NBA,SF,76,3119,,2%,91%,7%,1%,+2.0,+1.8,64,55,59,86,,32,,363,251,50,111
2010-11,28,TOT,NBA,SF-PF,71,2693,,3%,68%,27%,2%,+2.6,+6.2,59,37,56,0,,0,,385,0,25,98
2010-11,28,CHA,NBA,SF,48,1872,,5%,89%,4%,3%,-0.2,+8.3,40,22,38,54,,26,,257,114,17,68
2010-11,28,POR,NBA,PF,23,821,,,19%,80%,,+9.1,+9.5,19,15,18,31,,11,,128,34,8,30
2011-12,29,TOT,NBA,SF,58,2076,,13%,79%,7%,,+2.3,+9.3,48,28,35,0,,0,,376,0,21,58
2011-12,29,POR,NBA,SF,42,1503,,18%,75%,7%,,+4.9,+11.5,32,21,31,48,,18,,264,66,15,41
2011-12,29,NJN,NBA,SF,16,573,,3%,90%,8%,,-4.4,+2.8,16,7,4,16,,4,,112,26,6,17
2012-13,30,BRK,NBA,SF,69,2076,,1%,96%,3%,,+4.1,+4.5,55,30,25,41,,19,4,414,79,13,33
2013-14,31,BOS,NBA,SF,58,1416,,43%,55%,1%,,-5.8,-1.0,58,24,15,27,1,12,2,326,39,5,17
2014-15,32,BOS,NBA,SF,32,286,,16%,75%,8%,,+5.9,+6.4,11,3,4,7,1,2,0,26,5,1,5
