Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,832,24731,.469,8.7,.826,.543,.081,.027,.175,.174,.502,.587,.330,.307,.351,.312,.553,.085,567,.963,.473,.330,6,0
7 seasons,,CHA,NBA,,454,16718,.477,8.2,.847,.563,.070,.027,.188,.153,.505,.585,.328,.295,.360,.322,.539,.091,444,.966,.543,.319,4,0
3 seasons,,SAC,NBA,,138,1338,.441,7.1,.971,.557,.101,.049,.264,.029,.452,.574,.267,.273,.297,.077,.617,.168,59,1.000,.385,.200,0,0
2 seasons,,BOS,NBA,,90,1702,.492,9.0,.746,.568,.117,.004,.057,.254,.558,.627,.323,1.000,.333,.299,.645,.057,13,1.000,.299,.600,2,0
2 seasons,,"NJN,BRK",NBA,,85,2649,.403,11.9,.674,.423,.112,.026,.114,.326,.449,.523,.392,.353,.253,.307,.585,.056,30,.939,.367,.342,0,0
2 seasons,,POR,NBA,,65,2324,.482,10.2,.745,.482,.117,.019,.127,.255,.545,.644,.317,.385,.404,.298,.560,.030,21,.962,.343,.311,0,0
